CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4805002,Carmangay,2018,All Families Income (Median),$,61040.00000
4805002,Carmangay,2018,Couple Families Income (Median),$,66960.00000
4805002,Carmangay,2018,Lone-Parent Income (Median),$,37410.00000
4805002,Carmangay,2019,All Families Income (Median),$,68310.00000
4805002,Carmangay,2019,Couple Families Income (Median),$,69860.00000
4805002,Carmangay,2019,Lone-Parent Income (Median),$,54560.00000
4805002,Carmangay,2020,All Families Income (Median),$,68000.00000
4805004,Champion,2000,All Families Income (Median),$,39600.00000
4805004,Champion,2000,Couple Families Income (Median),$,43700.00000
4805004,Champion,2000,Lone-Parent Income (Median),$,23100.00000
4805004,Champion,2001,All Families Income (Median),$,40200.00000
4805004,Champion,2001,Couple Families Income (Median),$,41700.00000
4805004,Champion,2001,Lone-Parent Income (Median),$,0.00000
4805004,Champion,2002,All Families Income (Median),$,39400.00000
4805004,Champion,2002,Couple Families Income (Median),$,40400.00000
4805004,Champion,2002,Lone-Parent Income (Median),$,0.00000
4805004,Champion,2003,All Families Income (Median),$,42100.00000
4805004,Champion,2003,Couple Families Income (Median),$,43800.00000
4805004,Champion,2003,Lone-Parent Income (Median),$,29900.00000
4805004,Champion,2004,All Families Income (Median),$,47200.00000
4805004,Champion,2004,Couple Families Income (Median),$,52000.00000
4805004,Champion,2004,Lone-Parent Income (Median),$,28200.00000
4805004,Champion,2005,All Families Income (Median),$,45200.00000
4805004,Champion,2005,Couple Families Income (Median),$,47000.00000
4805004,Champion,2005,Lone-Parent Income (Median),$,32100.00000
4805004,Champion,2006,All Families Income (Median),$,53000.00000
4805004,Champion,2006,Couple Families Income (Median),$,56000.00000
4805004,Champion,2006,Lone-Parent Income (Median),$,0.00000
4805004,Champion,2007,All Families Income (Median),$,55810.00000
4805004,Champion,2007,Couple Families Income (Median),$,59850.00000
4805004,Champion,2007,Lone-Parent Income (Median),$,27930.00000
4805004,Champion,2008,All Families Income (Median),$,61020.00000
4805004,Champion,2008,Couple Families Income (Median),$,63140.00000
4805004,Champion,2008,Lone-Parent Income (Median),$,35120.00000
4805004,Champion,2009,All Families Income (Median),$,61280.00000
4805004,Champion,2009,Couple Families Income (Median),$,63580.00000
4805004,Champion,2009,Lone-Parent Income (Median),$,31920.00000
4805004,Champion,2010,All Families Income (Median),$,65890.00000
4805004,Champion,2010,Couple Families Income (Median),$,67630.00000
4805004,Champion,2010,Lone-Parent Income (Median),$,32510.00000
4805004,Champion,2011,All Families Income (Median),$,70140.00000
4805004,Champion,2011,Couple Families Income (Median),$,72280.00000
4805004,Champion,2011,Lone-Parent Income (Median),$,37580.00000
4805004,Champion,2012,All Families Income (Median),$,75220.00000
4805004,Champion,2012,Couple Families Income (Median),$,76610.00000
4805004,Champion,2012,Lone-Parent Income (Median),$,47850.00000
4805004,Champion,2013,All Families Income (Median),$,79830.00000
4805004,Champion,2013,Couple Families Income (Median),$,82080.00000
4805004,Champion,2013,Lone-Parent Income (Median),$,51980.00000
4805004,Champion,2014,All Families Income (Median),$,77440.00000
4805004,Champion,2014,Couple Families Income (Median),$,78630.00000
4805004,Champion,2014,Lone-Parent Income (Median),$,54340.00000
4805004,Champion,2015,All Families Income (Median),$,78140.00000
4805004,Champion,2015,Couple Families Income (Median),$,78930.00000
4805004,Champion,2015,Lone-Parent Income (Median),$,65930.00000
4805004,Champion,2016,All Families Income (Median),$,80040.00000
4805004,Champion,2016,Couple Families Income (Median),$,84410.00000
4805004,Champion,2016,Lone-Parent Income (Median),$,49300.00000
4805004,Champion,2017,All Families Income (Median),$,81350.00000
4805004,Champion,2017,Couple Families Income (Median),$,83910.00000
4805004,Champion,2017,Lone-Parent Income (Median),$,38090.00000
4805004,Champion,2018,All Families Income (Median),$,77930.00000
4805004,Champion,2018,Couple Families Income (Median),$,81900.00000
4805004,Champion,2018,Lone-Parent Income (Median),$,36840.00000
4805004,Champion,2019,All Families Income (Median),$,84550.00000
4805004,Champion,2019,Couple Families Income (Median),$,86390.00000
4805004,Champion,2019,Lone-Parent Income (Median),$,41760.00000
4805004,Champion,2020,All Families Income (Median),$,83000.00000
4805004,Champion,2020,Couple Families Income (Median),$,107000.00000
4805006,Vulcan,2000,All Families Income (Median),$,51300.00000
4805006,Vulcan,2000,Couple Families Income (Median),$,53400.00000
4805006,Vulcan,2000,Lone-Parent Income (Median),$,29500.00000
4805006,Vulcan,2001,All Families Income (Median),$,54600.00000
4805006,Vulcan,2001,Couple Families Income (Median),$,58200.00000
4805006,Vulcan,2001,Lone-Parent Income (Median),$,27500.00000
4805006,Vulcan,2002,All Families Income (Median),$,52600.00000
4805006,Vulcan,2002,Couple Families Income (Median),$,56400.00000
4805006,Vulcan,2002,Lone-Parent Income (Median),$,27800.00000
4805006,Vulcan,2003,All Families Income (Median),$,54700.00000
4805006,Vulcan,2003,Couple Families Income (Median),$,58600.00000
4805006,Vulcan,2003,Lone-Parent Income (Median),$,23700.00000
4805006,Vulcan,2004,All Families Income (Median),$,54500.00000
4805006,Vulcan,2004,Couple Families Income (Median),$,58100.00000
4805006,Vulcan,2004,Lone-Parent Income (Median),$,28000.00000
4805006,Vulcan,2005,All Families Income (Median),$,56900.00000
4805006,Vulcan,2005,Couple Families Income (Median),$,61300.00000
4805006,Vulcan,2005,Lone-Parent Income (Median),$,30700.00000
4805006,Vulcan,2006,All Families Income (Median),$,61700.00000
4805006,Vulcan,2006,Couple Families Income (Median),$,67800.00000
4805006,Vulcan,2006,Lone-Parent Income (Median),$,34400.00000
4805006,Vulcan,2007,All Families Income (Median),$,65210.00000
4805006,Vulcan,2007,Couple Families Income (Median),$,70590.00000
4805006,Vulcan,2007,Lone-Parent Income (Median),$,37740.00000
4805006,Vulcan,2008,All Families Income (Median),$,73230.00000
4805006,Vulcan,2008,Couple Families Income (Median),$,78540.00000
4805006,Vulcan,2008,Lone-Parent Income (Median),$,37790.00000
4805006,Vulcan,2009,All Families Income (Median),$,68910.00000
4805006,Vulcan,2009,Couple Families Income (Median),$,73370.00000
4805006,Vulcan,2009,Lone-Parent Income (Median),$,41360.00000
4805006,Vulcan,2010,All Families Income (Median),$,69500.00000
4805006,Vulcan,2010,Couple Families Income (Median),$,72940.00000
4805006,Vulcan,2010,Lone-Parent Income (Median),$,36590.00000
4805006,Vulcan,2011,All Families Income (Median),$,70780.00000
4805006,Vulcan,2011,Couple Families Income (Median),$,75350.00000
4805006,Vulcan,2011,Lone-Parent Income (Median),$,39430.00000
4805006,Vulcan,2012,All Families Income (Median),$,75000.00000
4805006,Vulcan,2012,Couple Families Income (Median),$,78760.00000
4805006,Vulcan,2012,Lone-Parent Income (Median),$,40420.00000
4805006,Vulcan,2013,All Families Income (Median),$,75180.00000
4805006,Vulcan,2013,Couple Families Income (Median),$,83180.00000
4805006,Vulcan,2013,Lone-Parent Income (Median),$,41380.00000
4805006,Vulcan,2014,All Families Income (Median),$,78140.00000
4805006,Vulcan,2014,Couple Families Income (Median),$,81500.00000
4805006,Vulcan,2014,Lone-Parent Income (Median),$,44840.00000
4805006,Vulcan,2015,All Families Income (Median),$,75880.00000
4805006,Vulcan,2015,Couple Families Income (Median),$,79850.00000
4805006,Vulcan,2015,Lone-Parent Income (Median),$,51080.00000
4805006,Vulcan,2016,All Families Income (Median),$,77850.00000
4805006,Vulcan,2016,Couple Families Income (Median),$,81260.00000
4805006,Vulcan,2016,Lone-Parent Income (Median),$,51980.00000
4805006,Vulcan,2017,All Families Income (Median),$,78870.00000
4805006,Vulcan,2017,Couple Families Income (Median),$,82750.00000
4805006,Vulcan,2017,Lone-Parent Income (Median),$,53770.00000
4805006,Vulcan,2018,All Families Income (Median),$,79400.00000
4805006,Vulcan,2018,Couple Families Income (Median),$,84350.00000
4805006,Vulcan,2018,Lone-Parent Income (Median),$,52290.00000
4805006,Vulcan,2019,All Families Income (Median),$,81570.00000
4805006,Vulcan,2019,Couple Families Income (Median),$,86010.00000
4805006,Vulcan,2019,Lone-Parent Income (Median),$,53460.00000
4805006,Vulcan,2020,All Families Income (Median),$,88000.00000
4805006,Vulcan,2020,Couple Families Income (Median),$,112000.00000
4805006,Vulcan,2020,Lone-Parent Income (Median),$,59200.00000
4805008,Lomond,2000,All Families Income (Median),$,42300.00000
4805008,Lomond,2000,Couple Families Income (Median),$,44400.00000
4805008,Lomond,2000,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2001,All Families Income (Median),$,47000.00000
4805008,Lomond,2001,Couple Families Income (Median),$,49000.00000
4805008,Lomond,2001,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2002,All Families Income (Median),$,46100.00000
4805008,Lomond,2002,Couple Families Income (Median),$,47300.00000
4805008,Lomond,2002,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2003,All Families Income (Median),$,45200.00000
4805008,Lomond,2003,Couple Families Income (Median),$,46200.00000
4805008,Lomond,2003,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2004,All Families Income (Median),$,43100.00000
4805008,Lomond,2004,Couple Families Income (Median),$,45000.00000
4805008,Lomond,2004,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2005,All Families Income (Median),$,53400.00000
4805008,Lomond,2005,Couple Families Income (Median),$,60300.00000
4805008,Lomond,2005,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2006,All Families Income (Median),$,59000.00000
4805008,Lomond,2006,Couple Families Income (Median),$,59100.00000
4805008,Lomond,2006,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2007,All Families Income (Median),$,52850.00000
4805008,Lomond,2007,Couple Families Income (Median),$,52530.00000
4805008,Lomond,2007,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2008,All Families Income (Median),$,56540.00000
4805008,Lomond,2008,Couple Families Income (Median),$,57880.00000
4805008,Lomond,2008,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2009,All Families Income (Median),$,56700.00000
4805008,Lomond,2009,Couple Families Income (Median),$,56750.00000
4805008,Lomond,2009,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2010,All Families Income (Median),$,63090.00000
4805008,Lomond,2010,Couple Families Income (Median),$,62430.00000
4805008,Lomond,2010,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2011,All Families Income (Median),$,70240.00000
4805008,Lomond,2011,Couple Families Income (Median),$,68930.00000
4805008,Lomond,2011,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2012,All Families Income (Median),$,69370.00000
4805008,Lomond,2012,Couple Families Income (Median),$,68720.00000
4805008,Lomond,2012,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2013,All Families Income (Median),$,72980.00000
4805008,Lomond,2013,Couple Families Income (Median),$,76030.00000
4805008,Lomond,2013,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2014,All Families Income (Median),$,67630.00000
4805008,Lomond,2014,Couple Families Income (Median),$,73600.00000
4805008,Lomond,2014,Lone-Parent Income (Median),$,0.00000
4805008,Lomond,2015,All Families Income (Median),$,67280.00000
4805008,Lomond,2015,Couple Families Income (Median),$,68840.00000
4805008,Lomond,2015,Lone-Parent Income (Median),$,46310.00000
4805008,Lomond,2016,All Families Income (Median),$,71060.00000
4805008,Lomond,2016,Couple Families Income (Median),$,75860.00000
4805008,Lomond,2016,Lone-Parent Income (Median),$,43070.00000
4805008,Lomond,2017,All Families Income (Median),$,77700.00000
4805008,Lomond,2017,Couple Families Income (Median),$,79250.00000
4805008,Lomond,2017,Lone-Parent Income (Median),$,43190.00000
4805008,Lomond,2018,All Families Income (Median),$,74690.00000
4805008,Lomond,2018,Couple Families Income (Median),$,75780.00000
4805008,Lomond,2018,Lone-Parent Income (Median),$,57740.00000
4805008,Lomond,2019,All Families Income (Median),$,77310.00000
4805008,Lomond,2019,Couple Families Income (Median),$,79720.00000
4805008,Lomond,2019,Lone-Parent Income (Median),$,42240.00000
4806034,Olds,2000,All Families Income (Median),$,49900.00000
4806034,Olds,2000,Couple Families Income (Median),$,54300.00000
4806034,Olds,2000,Lone-Parent Income (Median),$,24300.00000
4806034,Olds,2001,All Families Income (Median),$,53100.00000
4806034,Olds,2001,Couple Families Income (Median),$,57200.00000
4806034,Olds,2001,Lone-Parent Income (Median),$,27500.00000
4806034,Olds,2002,All Families Income (Median),$,54300.00000
4806034,Olds,2002,Couple Families Income (Median),$,58400.00000
4806034,Olds,2002,Lone-Parent Income (Median),$,26000.00000
4806034,Olds,2003,All Families Income (Median),$,55700.00000
4806034,Olds,2003,Couple Families Income (Median),$,60100.00000
4806034,Olds,2003,Lone-Parent Income (Median),$,27700.00000
4806034,Olds,2004,All Families Income (Median),$,58100.00000
4806034,Olds,2004,Couple Families Income (Median),$,63500.00000
4806034,Olds,2004,Lone-Parent Income (Median),$,26500.00000
4806034,Olds,2005,All Families Income (Median),$,63200.00000
4806034,Olds,2005,Couple Families Income (Median),$,68200.00000
4806034,Olds,2005,Lone-Parent Income (Median),$,28900.00000
4806034,Olds,2006,All Families Income (Median),$,70100.00000
4806034,Olds,2006,Couple Families Income (Median),$,74800.00000
4806034,Olds,2006,Lone-Parent Income (Median),$,37400.00000
4806034,Olds,2007,All Families Income (Median),$,71880.00000
4806034,Olds,2007,Couple Families Income (Median),$,77090.00000
4806034,Olds,2007,Lone-Parent Income (Median),$,38700.00000
4806034,Olds,2008,All Families Income (Median),$,76630.00000
4806034,Olds,2008,Couple Families Income (Median),$,81400.00000
4806034,Olds,2008,Lone-Parent Income (Median),$,43350.00000
4806034,Olds,2009,All Families Income (Median),$,74150.00000
4806034,Olds,2009,Couple Families Income (Median),$,79170.00000
4806034,Olds,2009,Lone-Parent Income (Median),$,40510.00000
4806034,Olds,2010,All Families Income (Median),$,76350.00000
4806034,Olds,2010,Couple Families Income (Median),$,82260.00000
4806034,Olds,2010,Lone-Parent Income (Median),$,40920.00000
4806034,Olds,2011,All Families Income (Median),$,80450.00000
4806034,Olds,2011,Couple Families Income (Median),$,86340.00000
4806034,Olds,2011,Lone-Parent Income (Median),$,40830.00000
4806034,Olds,2012,All Families Income (Median),$,85790.00000
4806034,Olds,2012,Couple Families Income (Median),$,92020.00000
4806034,Olds,2012,Lone-Parent Income (Median),$,44820.00000
4806034,Olds,2013,All Families Income (Median),$,88320.00000
4806034,Olds,2013,Couple Families Income (Median),$,95640.00000
4806034,Olds,2013,Lone-Parent Income (Median),$,46540.00000
4806034,Olds,2014,All Families Income (Median),$,90250.00000
4806034,Olds,2014,Couple Families Income (Median),$,96490.00000
4806034,Olds,2014,Lone-Parent Income (Median),$,47160.00000
4806034,Olds,2015,All Families Income (Median),$,90770.00000
4806034,Olds,2015,Couple Families Income (Median),$,97670.00000
4806034,Olds,2015,Lone-Parent Income (Median),$,50760.00000
4806034,Olds,2016,All Families Income (Median),$,90280.00000
4806034,Olds,2016,Couple Families Income (Median),$,96230.00000
4806034,Olds,2016,Lone-Parent Income (Median),$,50690.00000
4806034,Olds,2017,All Families Income (Median),$,92800.00000
4806034,Olds,2017,Couple Families Income (Median),$,99270.00000
4806034,Olds,2017,Lone-Parent Income (Median),$,49670.00000
4806034,Olds,2018,All Families Income (Median),$,95110.00000
4806034,Olds,2018,Couple Families Income (Median),$,103090.00000
4806034,Olds,2018,Lone-Parent Income (Median),$,50190.00000
4806034,Olds,2019,All Families Income (Median),$,97880.00000
4806034,Olds,2019,Couple Families Income (Median),$,105250.00000
4806034,Olds,2019,Lone-Parent Income (Median),$,54750.00000
4806034,Olds,2020,All Families Income (Median),$,103000.00000
4806034,Olds,2020,Couple Families Income (Median),$,135000.00000
4806034,Olds,2020,Lone-Parent Income (Median),$,68000.00000
4806036,Sundre,2000,All Families Income (Median),$,45200.00000
4806036,Sundre,2000,Couple Families Income (Median),$,50300.00000
4806036,Sundre,2000,Lone-Parent Income (Median),$,22700.00000
4806036,Sundre,2001,All Families Income (Median),$,50700.00000
4806036,Sundre,2001,Couple Families Income (Median),$,55100.00000
4806036,Sundre,2001,Lone-Parent Income (Median),$,26600.00000
4806036,Sundre,2002,All Families Income (Median),$,51000.00000
4806036,Sundre,2002,Couple Families Income (Median),$,55700.00000
4806036,Sundre,2002,Lone-Parent Income (Median),$,26200.00000
4806036,Sundre,2003,All Families Income (Median),$,53200.00000
4806036,Sundre,2003,Couple Families Income (Median),$,57900.00000
4806036,Sundre,2003,Lone-Parent Income (Median),$,27700.00000
4806036,Sundre,2004,All Families Income (Median),$,56200.00000
4806036,Sundre,2004,Couple Families Income (Median),$,60700.00000
4806036,Sundre,2004,Lone-Parent Income (Median),$,30100.00000
4806036,Sundre,2005,All Families Income (Median),$,62500.00000
4806036,Sundre,2005,Couple Families Income (Median),$,68800.00000
4806036,Sundre,2005,Lone-Parent Income (Median),$,30500.00000
4806036,Sundre,2006,All Families Income (Median),$,70900.00000
4806036,Sundre,2006,Couple Families Income (Median),$,75500.00000
4806036,Sundre,2006,Lone-Parent Income (Median),$,40700.00000
4806036,Sundre,2007,All Families Income (Median),$,70780.00000
4806036,Sundre,2007,Couple Families Income (Median),$,75270.00000
4806036,Sundre,2007,Lone-Parent Income (Median),$,41760.00000
4806036,Sundre,2008,All Families Income (Median),$,72750.00000
4806036,Sundre,2008,Couple Families Income (Median),$,78840.00000
4806036,Sundre,2008,Lone-Parent Income (Median),$,39440.00000
4806036,Sundre,2009,All Families Income (Median),$,71270.00000
4806036,Sundre,2009,Couple Families Income (Median),$,75990.00000
4806036,Sundre,2009,Lone-Parent Income (Median),$,39240.00000
4806036,Sundre,2010,All Families Income (Median),$,72410.00000
4806036,Sundre,2010,Couple Families Income (Median),$,77610.00000
4806036,Sundre,2010,Lone-Parent Income (Median),$,40120.00000
4806036,Sundre,2011,All Families Income (Median),$,79050.00000
4806036,Sundre,2011,Couple Families Income (Median),$,84680.00000
4806036,Sundre,2011,Lone-Parent Income (Median),$,45450.00000
4806036,Sundre,2012,All Families Income (Median),$,82730.00000
4806036,Sundre,2012,Couple Families Income (Median),$,87620.00000
4806036,Sundre,2012,Lone-Parent Income (Median),$,50430.00000
4806036,Sundre,2013,All Families Income (Median),$,86990.00000
4806036,Sundre,2013,Couple Families Income (Median),$,92450.00000
4806036,Sundre,2013,Lone-Parent Income (Median),$,53570.00000
4806036,Sundre,2014,All Families Income (Median),$,91550.00000
4806036,Sundre,2014,Couple Families Income (Median),$,96820.00000
4806036,Sundre,2014,Lone-Parent Income (Median),$,57250.00000
4806036,Sundre,2015,All Families Income (Median),$,86950.00000
4806036,Sundre,2015,Couple Families Income (Median),$,93180.00000
4806036,Sundre,2015,Lone-Parent Income (Median),$,51170.00000
4806036,Sundre,2016,All Families Income (Median),$,83540.00000
4806036,Sundre,2016,Couple Families Income (Median),$,87670.00000
4806036,Sundre,2016,Lone-Parent Income (Median),$,57480.00000
4806036,Sundre,2017,All Families Income (Median),$,89150.00000
4806036,Sundre,2017,Couple Families Income (Median),$,94630.00000
4806036,Sundre,2017,Lone-Parent Income (Median),$,53690.00000
4806036,Sundre,2018,All Families Income (Median),$,89860.00000
4806036,Sundre,2018,Couple Families Income (Median),$,96700.00000
4806036,Sundre,2018,Lone-Parent Income (Median),$,59210.00000
4806036,Sundre,2020,All Families Income (Median),$,95000.00000
4806036,Sundre,2020,Couple Families Income (Median),$,122000.00000
4806036,Sundre,2020,Lone-Parent Income (Median),$,64500.00000
4805048,Three Hills,2000,All Families Income (Median),$,42400.00000
4805048,Three Hills,2000,Couple Families Income (Median),$,43700.00000
4805048,Three Hills,2000,Lone-Parent Income (Median),$,24500.00000
4805048,Three Hills,2001,All Families Income (Median),$,47200.00000
4805048,Three Hills,2001,Couple Families Income (Median),$,48200.00000
4805048,Three Hills,2001,Lone-Parent Income (Median),$,27400.00000
4805048,Three Hills,2002,All Families Income (Median),$,47700.00000
4805048,Three Hills,2002,Couple Families Income (Median),$,48800.00000
4805048,Three Hills,2002,Lone-Parent Income (Median),$,28000.00000
4805048,Three Hills,2003,All Families Income (Median),$,48900.00000
4805048,Three Hills,2003,Couple Families Income (Median),$,50400.00000
4805048,Three Hills,2003,Lone-Parent Income (Median),$,28100.00000
4805048,Three Hills,2004,All Families Income (Median),$,51000.00000
4805048,Three Hills,2004,Couple Families Income (Median),$,53100.00000
4805048,Three Hills,2004,Lone-Parent Income (Median),$,30000.00000
4805048,Three Hills,2005,All Families Income (Median),$,54000.00000
4805048,Three Hills,2005,Couple Families Income (Median),$,57300.00000
4805048,Three Hills,2005,Lone-Parent Income (Median),$,31500.00000
4805048,Three Hills,2006,All Families Income (Median),$,60400.00000
4805048,Three Hills,2006,Couple Families Income (Median),$,62600.00000
4805048,Three Hills,2006,Lone-Parent Income (Median),$,36300.00000
4805048,Three Hills,2007,All Families Income (Median),$,61800.00000
4805048,Three Hills,2007,Couple Families Income (Median),$,65490.00000
4805048,Three Hills,2007,Lone-Parent Income (Median),$,37460.00000
4805048,Three Hills,2008,All Families Income (Median),$,67670.00000
4805048,Three Hills,2008,Couple Families Income (Median),$,71140.00000
4805048,Three Hills,2008,Lone-Parent Income (Median),$,37150.00000
4805048,Three Hills,2009,All Families Income (Median),$,67810.00000
4805048,Three Hills,2009,Couple Families Income (Median),$,71700.00000
4805048,Three Hills,2009,Lone-Parent Income (Median),$,35630.00000
4805048,Three Hills,2010,All Families Income (Median),$,67770.00000
4805048,Three Hills,2010,Couple Families Income (Median),$,72600.00000
4805048,Three Hills,2010,Lone-Parent Income (Median),$,36690.00000
4805048,Three Hills,2011,All Families Income (Median),$,69710.00000
4805048,Three Hills,2011,Couple Families Income (Median),$,74560.00000
4805048,Three Hills,2011,Lone-Parent Income (Median),$,37100.00000
4805048,Three Hills,2012,All Families Income (Median),$,73420.00000
4805048,Three Hills,2012,Couple Families Income (Median),$,78760.00000
4805048,Three Hills,2012,Lone-Parent Income (Median),$,38790.00000
4805048,Three Hills,2013,All Families Income (Median),$,78830.00000
4805048,Three Hills,2013,Couple Families Income (Median),$,83000.00000
4805048,Three Hills,2013,Lone-Parent Income (Median),$,44990.00000
4805048,Three Hills,2014,All Families Income (Median),$,83110.00000
4805048,Three Hills,2014,Couple Families Income (Median),$,87900.00000
4805048,Three Hills,2014,Lone-Parent Income (Median),$,43870.00000
4805048,Three Hills,2015,All Families Income (Median),$,81840.00000
4805048,Three Hills,2015,Couple Families Income (Median),$,85170.00000
4805048,Three Hills,2015,Lone-Parent Income (Median),$,44310.00000
4805048,Three Hills,2016,All Families Income (Median),$,79230.00000
4805048,Three Hills,2016,Couple Families Income (Median),$,83080.00000
4805048,Three Hills,2016,Lone-Parent Income (Median),$,43500.00000
4805048,Three Hills,2017,All Families Income (Median),$,83780.00000
4805048,Three Hills,2017,Couple Families Income (Median),$,90340.00000
4805048,Three Hills,2017,Lone-Parent Income (Median),$,45860.00000
4805048,Three Hills,2018,All Families Income (Median),$,87290.00000
4805048,Three Hills,2018,Couple Families Income (Median),$,93650.00000
4805048,Three Hills,2018,Lone-Parent Income (Median),$,52080.00000
4805048,Three Hills,2019,All Families Income (Median),$,87980.00000
4805048,Three Hills,2019,Couple Families Income (Median),$,93040.00000
4805048,Three Hills,2019,Lone-Parent Income (Median),$,52380.00000
4805048,Three Hills,2020,All Families Income (Median),$,89000.00000
4805048,Three Hills,2020,Couple Families Income (Median),$,110000.00000
4805048,Three Hills,2020,Lone-Parent Income (Median),$,61200.00000
4805049,Trochu,2000,All Families Income (Median),$,44000.00000
4805049,Trochu,2000,Couple Families Income (Median),$,45600.00000
4805049,Trochu,2000,Lone-Parent Income (Median),$,24800.00000
4805049,Trochu,2001,All Families Income (Median),$,48800.00000
4805049,Trochu,2001,Couple Families Income (Median),$,52600.00000
4805049,Trochu,2001,Lone-Parent Income (Median),$,24500.00000
4805049,Trochu,2002,All Families Income (Median),$,51200.00000
4805049,Trochu,2002,Couple Families Income (Median),$,54300.00000
4805049,Trochu,2002,Lone-Parent Income (Median),$,27200.00000
4805049,Trochu,2003,All Families Income (Median),$,50300.00000
4805049,Trochu,2003,Couple Families Income (Median),$,53400.00000
4805049,Trochu,2003,Lone-Parent Income (Median),$,31100.00000
4805049,Trochu,2004,All Families Income (Median),$,51900.00000
4805049,Trochu,2004,Couple Families Income (Median),$,56600.00000
4805049,Trochu,2004,Lone-Parent Income (Median),$,24800.00000
4805049,Trochu,2005,All Families Income (Median),$,60700.00000
4805049,Trochu,2005,Couple Families Income (Median),$,65500.00000
4805049,Trochu,2005,Lone-Parent Income (Median),$,29200.00000
4805049,Trochu,2006,All Families Income (Median),$,65600.00000
4805049,Trochu,2006,Couple Families Income (Median),$,69900.00000
4805049,Trochu,2006,Lone-Parent Income (Median),$,37700.00000
4805049,Trochu,2007,All Families Income (Median),$,60780.00000
4805049,Trochu,2007,Couple Families Income (Median),$,65640.00000
4805049,Trochu,2007,Lone-Parent Income (Median),$,39430.00000
4805049,Trochu,2008,All Families Income (Median),$,63380.00000
4805049,Trochu,2008,Couple Families Income (Median),$,67740.00000
4805049,Trochu,2008,Lone-Parent Income (Median),$,35800.00000
4805049,Trochu,2009,All Families Income (Median),$,64120.00000
4805049,Trochu,2009,Couple Families Income (Median),$,66820.00000
4805049,Trochu,2009,Lone-Parent Income (Median),$,38520.00000
4805049,Trochu,2010,All Families Income (Median),$,67040.00000
4805049,Trochu,2010,Couple Families Income (Median),$,70050.00000
4805049,Trochu,2010,Lone-Parent Income (Median),$,35690.00000
4805049,Trochu,2011,All Families Income (Median),$,69830.00000
4805049,Trochu,2011,Couple Families Income (Median),$,74590.00000
4805049,Trochu,2011,Lone-Parent Income (Median),$,34510.00000
4805049,Trochu,2012,All Families Income (Median),$,77960.00000
4805049,Trochu,2012,Couple Families Income (Median),$,82830.00000
4805049,Trochu,2012,Lone-Parent Income (Median),$,35850.00000
4805049,Trochu,2013,All Families Income (Median),$,79040.00000
4805049,Trochu,2013,Couple Families Income (Median),$,82310.00000
4805049,Trochu,2013,Lone-Parent Income (Median),$,45310.00000
4805049,Trochu,2014,All Families Income (Median),$,82380.00000
4805049,Trochu,2014,Couple Families Income (Median),$,86970.00000
4805049,Trochu,2014,Lone-Parent Income (Median),$,40260.00000
4805049,Trochu,2015,All Families Income (Median),$,83640.00000
4805049,Trochu,2015,Couple Families Income (Median),$,88130.00000
4805049,Trochu,2015,Lone-Parent Income (Median),$,53650.00000
4805049,Trochu,2016,All Families Income (Median),$,87250.00000
4805049,Trochu,2016,Couple Families Income (Median),$,91050.00000
4805049,Trochu,2016,Lone-Parent Income (Median),$,49290.00000
4805049,Trochu,2017,All Families Income (Median),$,91510.00000
4805049,Trochu,2017,Couple Families Income (Median),$,96800.00000
4805049,Trochu,2017,Lone-Parent Income (Median),$,45630.00000
4805049,Trochu,2018,All Families Income (Median),$,93740.00000
4805049,Trochu,2018,Couple Families Income (Median),$,100550.00000
4805049,Trochu,2018,Lone-Parent Income (Median),$,41790.00000
4805049,Trochu,2019,All Families Income (Median),$,95860.00000
4805049,Trochu,2019,Couple Families Income (Median),$,101450.00000
4805049,Trochu,2019,Lone-Parent Income (Median),$,58370.00000
4805049,Trochu,2020,All Families Income (Median),$,94000.00000
4805049,Trochu,2020,Couple Families Income (Median),$,125000.00000
4805049,Trochu,2020,Lone-Parent Income (Median),$,60800.00000
4805802,Siksika 146,2000,All Families Income (Median),$,15200.00000
4805802,Siksika 146,2000,Couple Families Income (Median),$,21300.00000
4805802,Siksika 146,2000,Lone-Parent Income (Median),$,11300.00000
4805802,Siksika 146,2001,All Families Income (Median),$,17900.00000
4805802,Siksika 146,2001,Couple Families Income (Median),$,25400.00000
4805802,Siksika 146,2001,Lone-Parent Income (Median),$,12600.00000
4805802,Siksika 146,2002,All Families Income (Median),$,16900.00000
4805802,Siksika 146,2002,Couple Families Income (Median),$,26000.00000
4805802,Siksika 146,2002,Lone-Parent Income (Median),$,11700.00000
