CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4802019,Coaldale,2010,Deaths,,55
4802019,Coaldale,2011,Births,,142
4802019,Coaldale,2011,Deaths,,60
4802019,Coaldale,2012,Births,,164
4802019,Coaldale,2012,Deaths,,62
4802019,Coaldale,2013,Births,,170
4802019,Coaldale,2013,Deaths,,53
4802019,Coaldale,2014,Births,,143
4802019,Coaldale,2014,Deaths,,31
4802019,Coaldale,2015,Births,,157
4802019,Coaldale,2015,Deaths,,55
4802019,Coaldale,2016,Births,,145
4802019,Coaldale,2016,Deaths,,70
4802019,Coaldale,2017,Births,,129
4802019,Coaldale,2017,Deaths,,64
4802019,Coaldale,2018,Births,,139
4802019,Coaldale,2018,Deaths,,64
4802019,Coaldale,2019,Births,,150
4802019,Coaldale,2019,Deaths,,60
4802019,Coaldale,2020,Births,,150
4802019,Coaldale,2020,Deaths,,78
4802019,Coaldale,2021,Births,,146
4802019,Coaldale,2021,Deaths,,80
4802019,Coaldale,2022,Births,,147
4802019,Coaldale,2022,Deaths,,105
4802023,Barnwell,2014,Births,,32
4802023,Barnwell,2015,Births,,33
4802023,Barnwell,2015,Deaths,,7
4802023,Barnwell,2016,Births,,31
4802023,Barnwell,2016,Deaths,,7
4802023,Barnwell,2017,Births,,33
4802023,Barnwell,2017,Deaths,,7
4802023,Barnwell,2018,Births,,34
4802023,Barnwell,2018,Deaths,,2
4802023,Barnwell,2019,Births,,28
4802023,Barnwell,2019,Deaths,,3
4802023,Barnwell,2020,Births,,31
4802023,Barnwell,2020,Deaths,,3
4802023,Barnwell,2021,Births,,23
4802023,Barnwell,2021,Deaths,,5
4802023,Barnwell,2022,Births,,34
4802023,Barnwell,2022,Deaths,,6
4808813,Montana 139,2014,Births,,5
4808813,Montana 139,2015,Births,,3
4808813,Montana 139,2016,Births,,3
4808813,Montana 139,2017,Births,,2
4808813,Montana 139,2018,Births,,1
4808813,Montana 139,2021,Births,,2
4808813,Montana 139,2022,Births,,1
4809002,Clearwater County,2014,Births,,118
4809002,Clearwater County,2014,Deaths,,3
4809002,Clearwater County,2015,Births,,105
4809002,Clearwater County,2015,Deaths,,10
4809002,Clearwater County,2016,Births,,94
4809002,Clearwater County,2016,Deaths,,11
4809002,Clearwater County,2017,Births,,87
4809002,Clearwater County,2017,Deaths,,6
4809002,Clearwater County,2018,Births,,85
4809002,Clearwater County,2018,Deaths,,19
4809002,Clearwater County,2019,Births,,62
4809002,Clearwater County,2019,Deaths,,6
4809002,Clearwater County,2020,Births,,18
4809002,Clearwater County,2020,Deaths,,9
4809002,Clearwater County,2021,Births,,33
4809002,Clearwater County,2021,Deaths,,14
4809002,Clearwater County,2022,Births,,34
4809002,Clearwater County,2022,Deaths,,16
4809010,Caroline,2014,Births,,21
4809010,Caroline,2014,Deaths,,4
4809010,Caroline,2015,Births,,9
4809010,Caroline,2015,Deaths,,15
4809010,Caroline,2016,Births,,16
4809010,Caroline,2016,Deaths,,25
4809010,Caroline,2017,Births,,12
4809010,Caroline,2017,Deaths,,24
4809010,Caroline,2018,Births,,11
4809010,Caroline,2018,Deaths,,16
4809010,Caroline,2019,Births,,16
4809010,Caroline,2019,Deaths,,14
4809010,Caroline,2020,Births,,17
4809010,Caroline,2020,Deaths,,14
4809010,Caroline,2021,Births,,13
4809010,Caroline,2021,Deaths,,21
4809010,Caroline,2022,Births,,12
4809010,Caroline,2022,Deaths,,17
4810022,Viking,2001,Births,,24
4810022,Viking,2001,Deaths,,35
4810022,Viking,2002,Births,,7
4810022,Viking,2002,Deaths,,32
4810022,Viking,2003,Births,,14
4810022,Viking,2003,Deaths,,35
4810022,Viking,2004,Births,,11
4810022,Viking,2004,Deaths,,40
4810022,Viking,2005,Births,,9
4810022,Viking,2005,Deaths,,34
4810022,Viking,2006,Births,,17
4810022,Viking,2006,Deaths,,32
4810022,Viking,2007,Births,,8
4810022,Viking,2007,Deaths,,35
4810022,Viking,2008,Births,,16
4810022,Viking,2008,Deaths,,36
4810022,Viking,2009,Births,,12
4810022,Viking,2009,Deaths,,36
4810022,Viking,2010,Births,,9
4810022,Viking,2010,Deaths,,18
4810022,Viking,2011,Births,,14
4810022,Viking,2011,Deaths,,32
4810022,Viking,2012,Births,,10
4810022,Viking,2012,Deaths,,32
4810022,Viking,2013,Births,,15
4810022,Viking,2013,Deaths,,21
4810022,Viking,2014,Births,,13
4810022,Viking,2014,Deaths,,46
4810022,Viking,2015,Births,,14
4810022,Viking,2015,Deaths,,32
4810022,Viking,2016,Births,,16
4810022,Viking,2016,Deaths,,25
4810022,Viking,2017,Births,,12
4810022,Viking,2017,Deaths,,35
4810022,Viking,2018,Births,,14
4810022,Viking,2018,Deaths,,36
4810022,Viking,2019,Births,,16
4810022,Viking,2019,Deaths,,32
4810022,Viking,2020,Births,,13
4810022,Viking,2020,Deaths,,27
4810022,Viking,2021,Births,,17
4810022,Viking,2021,Deaths,,36
4810022,Viking,2022,Births,,12
4810022,Viking,2022,Deaths,,33
4810026,Minburn County No. 27,2014,Births,,32
4810026,Minburn County No. 27,2014,Deaths,,1
4810026,Minburn County No. 27,2015,Births,,34
4810026,Minburn County No. 27,2015,Deaths,,4
4810026,Minburn County No. 27,2016,Births,,24
4810026,Minburn County No. 27,2016,Deaths,,4
4810026,Minburn County No. 27,2017,Births,,20
4810026,Minburn County No. 27,2017,Deaths,,6
4810026,Minburn County No. 27,2018,Births,,23
4810026,Minburn County No. 27,2018,Deaths,,7
4810026,Minburn County No. 27,2019,Births,,13
4810026,Minburn County No. 27,2019,Deaths,,9
4810026,Minburn County No. 27,2020,Births,,3
4810026,Minburn County No. 27,2020,Deaths,,3
4810026,Minburn County No. 27,2021,Births,,10
4810026,Minburn County No. 27,2021,Deaths,,12
4810026,Minburn County No. 27,2022,Births,,6
4810026,Minburn County No. 27,2022,Deaths,,3
4810028,Vegreville,2001,Births,,56
4810028,Vegreville,2001,Deaths,,78
4810028,Vegreville,2002,Births,,71
4810028,Vegreville,2002,Deaths,,76
4810028,Vegreville,2003,Births,,63
4810028,Vegreville,2003,Deaths,,90
4810028,Vegreville,2004,Births,,64
4810028,Vegreville,2004,Deaths,,80
4810028,Vegreville,2005,Births,,53
4810028,Vegreville,2005,Deaths,,84
4810028,Vegreville,2006,Births,,77
4810028,Vegreville,2006,Deaths,,81
4810028,Vegreville,2007,Births,,61
4810028,Vegreville,2007,Deaths,,82
4810028,Vegreville,2008,Births,,80
4810028,Vegreville,2008,Deaths,,86
4810028,Vegreville,2009,Births,,80
4810028,Vegreville,2009,Deaths,,88
4810028,Vegreville,2010,Births,,72
4810028,Vegreville,2010,Deaths,,85
4810028,Vegreville,2011,Births,,65
4810028,Vegreville,2011,Deaths,,76
4810028,Vegreville,2012,Births,,62
4810028,Vegreville,2012,Deaths,,99
4810028,Vegreville,2013,Births,,70
4810028,Vegreville,2013,Deaths,,78
4810028,Vegreville,2014,Births,,65
4810028,Vegreville,2014,Deaths,,80
4810028,Vegreville,2015,Births,,63
4810028,Vegreville,2015,Deaths,,114
4810028,Vegreville,2016,Births,,68
4810028,Vegreville,2016,Deaths,,100
4810028,Vegreville,2017,Births,,73
4810028,Vegreville,2017,Deaths,,87
4810028,Vegreville,2018,Births,,56
4810028,Vegreville,2018,Deaths,,73
4810028,Vegreville,2019,Births,,64
4810028,Vegreville,2019,Deaths,,84
4810028,Vegreville,2020,Births,,71
4810028,Vegreville,2020,Deaths,,82
4810028,Vegreville,2021,Births,,75
4810028,Vegreville,2021,Deaths,,92
4810028,Vegreville,2022,Births,,71
4810028,Vegreville,2022,Deaths,,103
4813031,Westlock,2001,Births,,62
4813031,Westlock,2001,Deaths,,82
4813031,Westlock,2002,Births,,68
4813031,Westlock,2002,Deaths,,105
4813031,Westlock,2003,Births,,78
4813031,Westlock,2003,Deaths,,86
4813031,Westlock,2004,Births,,70
4813031,Westlock,2004,Deaths,,93
4813031,Westlock,2005,Births,,72
4813031,Westlock,2005,Deaths,,95
4813031,Westlock,2006,Births,,77
4813031,Westlock,2006,Deaths,,110
4813031,Westlock,2007,Births,,73
4813031,Westlock,2007,Deaths,,110
4813031,Westlock,2008,Births,,72
4813031,Westlock,2008,Deaths,,100
4813031,Westlock,2009,Births,,71
4813031,Westlock,2009,Deaths,,92
4813031,Westlock,2010,Births,,77
4813031,Westlock,2010,Deaths,,87
4813031,Westlock,2011,Births,,72
4813031,Westlock,2011,Deaths,,103
4813031,Westlock,2012,Births,,62
4813031,Westlock,2012,Deaths,,92
4813031,Westlock,2013,Births,,77
4813031,Westlock,2013,Deaths,,122
4813031,Westlock,2014,Births,,82
4813031,Westlock,2014,Deaths,,114
4813031,Westlock,2015,Births,,59
4813031,Westlock,2015,Deaths,,104
4813031,Westlock,2016,Births,,59
4813031,Westlock,2016,Deaths,,94
4813031,Westlock,2017,Births,,67
4813031,Westlock,2017,Deaths,,97
4813031,Westlock,2018,Births,,48
4813031,Westlock,2018,Deaths,,110
4813031,Westlock,2019,Births,,65
4813031,Westlock,2019,Deaths,,117
4813031,Westlock,2020,Births,,68
4813031,Westlock,2020,Deaths,,126
4813031,Westlock,2021,Births,,69
4813031,Westlock,2021,Deaths,,109
4813031,Westlock,2022,Births,,43
4813031,Westlock,2022,Deaths,,123
4813032,Clyde,2014,Births,,11
4813032,Clyde,2014,Deaths,,3
4813032,Clyde,2015,Births,,2
4813032,Clyde,2015,Deaths,,5
4813032,Clyde,2016,Births,,6
4813032,Clyde,2016,Deaths,,9
4813032,Clyde,2017,Births,,14
4813032,Clyde,2017,Deaths,,14
4813032,Clyde,2018,Births,,13
4813032,Clyde,2018,Deaths,,7
4813032,Clyde,2019,Births,,10
4813032,Clyde,2019,Deaths,,7
4813032,Clyde,2020,Births,,10
4813032,Clyde,2020,Deaths,,4
4813032,Clyde,2021,Births,,7
4813032,Clyde,2021,Deaths,,12
4813032,Clyde,2022,Births,,9
4813032,Clyde,2022,Deaths,,9
4813010,Silver Sands,2015,Births,,1
4813010,Silver Sands,2015,Deaths,,1
4813010,Silver Sands,2016,Births,,1
4813010,Silver Sands,2016,Deaths,,1
4813010,Silver Sands,2018,Deaths,,1
4813010,Silver Sands,2020,Deaths,,3
4813010,Silver Sands,2021,Births,,1
4813011,Sunset Point,2014,Deaths,,1
4813011,Sunset Point,2016,Births,,2
4813011,Sunset Point,2016,Deaths,,1
4813011,Sunset Point,2018,Births,,1
4813011,Sunset Point,2019,Births,,1
4813011,Sunset Point,2020,Births,,1
4813011,Sunset Point,2021,Births,,1
4813012,Alberta Beach,2014,Births,,4
4813012,Alberta Beach,2014,Deaths,,4
4813012,Alberta Beach,2015,Births,,11
4813012,Alberta Beach,2015,Deaths,,18
4813012,Alberta Beach,2016,Births,,15
4813012,Alberta Beach,2016,Deaths,,22
4813012,Alberta Beach,2017,Births,,14
4813012,Alberta Beach,2017,Deaths,,14
4813012,Alberta Beach,2018,Births,,7
4813012,Alberta Beach,2018,Deaths,,21
4813012,Alberta Beach,2019,Births,,8
4813012,Alberta Beach,2019,Deaths,,18
4813012,Alberta Beach,2020,Births,,17
4813012,Alberta Beach,2020,Deaths,,19
4813012,Alberta Beach,2021,Births,,19
4813012,Alberta Beach,2021,Deaths,,14
4813012,Alberta Beach,2022,Births,,17
4813012,Alberta Beach,2022,Deaths,,34
4813014,Onoway,2003,Births,,24
4813014,Onoway,2003,Deaths,,23
4813014,Onoway,2006,Births,,23
4813014,Onoway,2006,Deaths,,16
4813014,Onoway,2012,Births,,25
4813014,Onoway,2012,Deaths,,31
4813014,Onoway,2013,Births,,23
4813014,Onoway,2013,Deaths,,44
4813014,Onoway,2014,Births,,22
4813014,Onoway,2014,Deaths,,2
4813014,Onoway,2015,Births,,21
4813014,Onoway,2015,Deaths,,37
4813014,Onoway,2016,Births,,22
4813014,Onoway,2016,Deaths,,30
4813014,Onoway,2017,Births,,21
4813014,Onoway,2017,Deaths,,43
4813014,Onoway,2018,Births,,15
4813014,Onoway,2018,Deaths,,37
4813014,Onoway,2019,Births,,31
4813014,Onoway,2019,Deaths,,42
4813014,Onoway,2020,Births,,34
4813014,Onoway,2020,Deaths,,38
4813014,Onoway,2021,Births,,51
4813014,Onoway,2021,Deaths,,40
4813014,Onoway,2022,Births,,37
4813014,Onoway,2022,Deaths,,41
4813015,South View,2014,Deaths,,2
4813015,South View,2017,Births,,1
4813016,Sandy Beach,2014,Births,,3
4813016,Sandy Beach,2015,Births,,1
4813016,Sandy Beach,2015,Deaths,,1
4813016,Sandy Beach,2016,Births,,1
4813016,Sandy Beach,2017,Births,,2
4813016,Sandy Beach,2018,Births,,2
4813016,Sandy Beach,2020,Births,,2
4813016,Sandy Beach,2020,Deaths,,1
4813016,Sandy Beach,2022,Deaths,,1
4813030,Whitecourt,2001,Births,,173
4813030,Whitecourt,2001,Deaths,,26
4813030,Whitecourt,2002,Births,,163
4813030,Whitecourt,2002,Deaths,,32
4813030,Whitecourt,2003,Births,,166
4813030,Whitecourt,2003,Deaths,,36
4813030,Whitecourt,2004,Births,,153
4813030,Whitecourt,2004,Deaths,,21
4813030,Whitecourt,2005,Births,,155
4813030,Whitecourt,2005,Deaths,,31
4813030,Whitecourt,2006,Births,,171
4813030,Whitecourt,2006,Deaths,,29
4813030,Whitecourt,2007,Births,,166
4813030,Whitecourt,2007,Deaths,,41
4813030,Whitecourt,2008,Births,,200
4813030,Whitecourt,2008,Deaths,,54
4813030,Whitecourt,2009,Births,,179
4813030,Whitecourt,2009,Deaths,,37
4813030,Whitecourt,2010,Births,,173
4813030,Whitecourt,2010,Deaths,,35
4813030,Whitecourt,2011,Births,,179
4813030,Whitecourt,2011,Deaths,,39
4813030,Whitecourt,2012,Births,,175
4813030,Whitecourt,2012,Deaths,,45
4813030,Whitecourt,2013,Births,,195
4813030,Whitecourt,2013,Deaths,,50
4813030,Whitecourt,2014,Births,,181
4813030,Whitecourt,2014,Deaths,,40
4813030,Whitecourt,2015,Births,,199
4813030,Whitecourt,2015,Deaths,,48
4813030,Whitecourt,2016,Births,,187
4813030,Whitecourt,2016,Deaths,,49
4813030,Whitecourt,2017,Births,,135
4813030,Whitecourt,2017,Deaths,,47
4813030,Whitecourt,2018,Births,,143
4813030,Whitecourt,2018,Deaths,,50
4813030,Whitecourt,2019,Births,,153
4813030,Whitecourt,2019,Deaths,,57
4813030,Whitecourt,2020,Births,,145
4813030,Whitecourt,2020,Deaths,,52
4813030,Whitecourt,2021,Births,,152
4813030,Whitecourt,2021,Deaths,,77
4813030,Whitecourt,2022,Births,,150
4813030,Whitecourt,2022,Deaths,,60
4810002,Bashaw,2014,Births,,16
4810002,Bashaw,2014,Deaths,,18
4810002,Bashaw,2015,Births,,7
4810002,Bashaw,2015,Deaths,,21
4810002,Bashaw,2016,Births,,15
4810002,Bashaw,2016,Deaths,,23
4810002,Bashaw,2017,Births,,15
4810002,Bashaw,2017,Deaths,,39
4810002,Bashaw,2018,Births,,10
4810002,Bashaw,2018,Deaths,,28
4810002,Bashaw,2019,Births,,14
4810002,Bashaw,2019,Deaths,,26
4810002,Bashaw,2020,Births,,17
4810002,Bashaw,2020,Deaths,,30
4810002,Bashaw,2021,Births,,19
4810002,Bashaw,2021,Deaths,,20
4810002,Bashaw,2022,Births,,21
4810002,Bashaw,2022,Deaths,,15
4810003,Rosalind,2014,Births,,5
4810003,Rosalind,2015,Births,,1
4810003,Rosalind,2015,Deaths,,3
4810003,Rosalind,2016,Births,,2
4810003,Rosalind,2016,Deaths,,1
4810003,Rosalind,2017,Deaths,,3
4810003,Rosalind,2018,Births,,2
4810003,Rosalind,2018,Deaths,,5
4810003,Rosalind,2019,Births,,4
4810003,Rosalind,2019,Deaths,,3
4810003,Rosalind,2020,Births,,8
4810003,Rosalind,2020,Deaths,,1
4810003,Rosalind,2021,Births,,3
4810003,Rosalind,2021,Deaths,,2
4810003,Rosalind,2022,Births,,3
4810003,Rosalind,2022,Deaths,,3
4806019,Cochrane,2001,Births,,178
4806019,Cochrane,2001,Deaths,,93
4806019,Cochrane,2002,Births,,148
4806019,Cochrane,2002,Deaths,,84
4806019,Cochrane,2003,Births,,175
4806019,Cochrane,2003,Deaths,,78
4806019,Cochrane,2004,Births,,206
4806019,Cochrane,2004,Deaths,,79
4806019,Cochrane,2005,Births,,174
4806019,Cochrane,2005,Deaths,,77
4806019,Cochrane,2006,Births,,180
4806019,Cochrane,2006,Deaths,,84
4806019,Cochrane,2007,Births,,169
4806019,Cochrane,2007,Deaths,,81
4806019,Cochrane,2008,Births,,199
4806019,Cochrane,2008,Deaths,,94
4806019,Cochrane,2009,Births,,207
4806019,Cochrane,2009,Deaths,,90
4806019,Cochrane,2010,Births,,202
4806019,Cochrane,2010,Deaths,,96
4806019,Cochrane,2011,Births,,275
4806019,Cochrane,2011,Deaths,,88
4806019,Cochrane,2012,Births,,236
4806019,Cochrane,2012,Deaths,,103
4806019,Cochrane,2013,Births,,309
4806019,Cochrane,2013,Deaths,,94
4806019,Cochrane,2014,Births,,361
4806019,Cochrane,2014,Deaths,,38
4806019,Cochrane,2015,Births,,375
4806019,Cochrane,2015,Deaths,,116
4806019,Cochrane,2016,Births,,429
4806019,Cochrane,2016,Deaths,,99
4806019,Cochrane,2017,Births,,449
4806019,Cochrane,2017,Deaths,,127
4806019,Cochrane,2018,Births,,457
4806019,Cochrane,2018,Deaths,,147
4806019,Cochrane,2019,Births,,398
4806019,Cochrane,2019,Deaths,,121
4806019,Cochrane,2020,Births,,375
4806019,Cochrane,2020,Deaths,,182
4806019,Cochrane,2021,Births,,409
4806019,Cochrane,2021,Deaths,,152
4806019,Cochrane,2022,Births,,389
4806019,Cochrane,2022,Deaths,,196
4806021,Airdrie,2001,Births,,243
4806021,Airdrie,2001,Deaths,,90
4806021,Airdrie,2002,Births,,299
4806021,Airdrie,2002,Deaths,,80
4806021,Airdrie,2003,Births,,453
4806021,Airdrie,2003,Deaths,,85
4806021,Airdrie,2004,Births,,402
4806021,Airdrie,2004,Deaths,,73
4806021,Airdrie,2005,Births,,373
4806021,Airdrie,2005,Deaths,,81
4806021,Airdrie,2006,Births,,494
4806021,Airdrie,2006,Deaths,,95
4806021,Airdrie,2007,Births,,583
4806021,Airdrie,2007,Deaths,,95
4806021,Airdrie,2008,Births,,723
4806021,Airdrie,2008,Deaths,,98
4806021,Airdrie,2009,Births,,759
4806021,Airdrie,2009,Deaths,,104
4806021,Airdrie,2010,Births,,757
4806021,Airdrie,2010,Deaths,,127
4806021,Airdrie,2011,Births,,787
4806021,Airdrie,2011,Deaths,,119
4806021,Airdrie,2012,Births,,844
4806021,Airdrie,2012,Deaths,,129
4806021,Airdrie,2013,Births,,878
4806021,Airdrie,2013,Deaths,,145
4806021,Airdrie,2014,Births,,989
4806021,Airdrie,2014,Deaths,,64
4806021,Airdrie,2015,Births,,1015
4806021,Airdrie,2015,Deaths,,165
4806021,Airdrie,2016,Births,,1044
4806021,Airdrie,2016,Deaths,,197
4806021,Airdrie,2017,Births,,1051
4806021,Airdrie,2017,Deaths,,196
4806021,Airdrie,2018,Births,,973
4806021,Airdrie,2018,Deaths,,203
4806021,Airdrie,2019,Births,,977
4806021,Airdrie,2019,Deaths,,204
4806021,Airdrie,2020,Births,,928
4806021,Airdrie,2020,Deaths,,216
4806021,Airdrie,2021,Births,,935
4806021,Airdrie,2021,Deaths,,242
4806021,Airdrie,2022,Births,,926
4806021,Airdrie,2022,Deaths,,269
4806022,Irricana,2003,Births,,22
4806022,Irricana,2003,Deaths,,7
4806022,Irricana,2005,Births,,15
4806022,Irricana,2005,Deaths,,6
4806022,Irricana,2006,Births,,27
4806022,Irricana,2006,Deaths,,3
4806022,Irricana,2007,Births,,23
4806022,Irricana,2007,Deaths,,4
4806022,Irricana,2008,Births,,18
4806022,Irricana,2008,Deaths,,8
4806022,Irricana,2009,Births,,26
4806022,Irricana,2009,Deaths,,5
4806022,Irricana,2010,Births,,23
4806022,Irricana,2010,Deaths,,5
4806022,Irricana,2011,Births,,23
4806022,Irricana,2011,Deaths,,6
4806022,Irricana,2012,Births,,22
4806022,Irricana,2012,Deaths,,7
4806022,Irricana,2013,Births,,9
4806022,Irricana,2013,Deaths,,8
4806022,Irricana,2014,Births,,21
4806022,Irricana,2014,Deaths,,3
4806022,Irricana,2015,Births,,22
4806022,Irricana,2015,Deaths,,6
4806022,Irricana,2016,Births,,23
4806022,Irricana,2016,Deaths,,12
4806022,Irricana,2017,Births,,16
4806022,Irricana,2017,Deaths,,8
4806022,Irricana,2018,Births,,14
4806022,Irricana,2018,Deaths,,7
4806022,Irricana,2019,Births,,11
4806022,Irricana,2019,Deaths,,17
4806022,Irricana,2020,Births,,16
4806022,Irricana,2020,Deaths,,7
4806022,Irricana,2021,Births,,12
4806022,Irricana,2021,Deaths,,15
4806022,Irricana,2022,Births,,21
4806022,Irricana,2022,Deaths,,8
4806024,Beiseker,2014,Births,,12
4806024,Beiseker,2014,Deaths,,1
4806024,Beiseker,2015,Births,,7
4806024,Beiseker,2015,Deaths,,9
4806024,Beiseker,2016,Births,,13
4806024,Beiseker,2016,Deaths,,6
4806024,Beiseker,2017,Births,,12
4806024,Beiseker,2017,Deaths,,10
4806024,Beiseker,2018,Births,,17
4806024,Beiseker,2018,Deaths,,9
4806024,Beiseker,2019,Births,,12
4806024,Beiseker,2019,Deaths,,11
4806024,Beiseker,2020,Births,,17
4806024,Beiseker,2020,Deaths,,9
4806024,Beiseker,2021,Births,,8
4806024,Beiseker,2021,Deaths,,6
4806024,Beiseker,2022,Births,,21
4806024,Beiseker,2022,Deaths,,11
4806026,Crossfield,2001,Births,,33
4806026,Crossfield,2001,Deaths,,24
4806026,Crossfield,2002,Births,,32
4806026,Crossfield,2002,Deaths,,23
4806026,Crossfield,2003,Births,,35
4806026,Crossfield,2003,Deaths,,22
4806026,Crossfield,2004,Births,,37
4806026,Crossfield,2004,Deaths,,17
4806026,Crossfield,2005,Births,,26
4806026,Crossfield,2005,Deaths,,18
4806026,Crossfield,2006,Births,,30
4806026,Crossfield,2006,Deaths,,15
4806026,Crossfield,2007,Births,,53
4806026,Crossfield,2007,Deaths,,25
4806026,Crossfield,2008,Births,,39
4806026,Crossfield,2008,Deaths,,20
4806026,Crossfield,2009,Births,,38
4806026,Crossfield,2009,Deaths,,22
4806026,Crossfield,2010,Births,,41
4806026,Crossfield,2010,Deaths,,20
4806026,Crossfield,2011,Births,,33
4806026,Crossfield,2011,Deaths,,20
4806026,Crossfield,2012,Births,,34
4806026,Crossfield,2012,Deaths,,26
4806026,Crossfield,2013,Births,,36
4806026,Crossfield,2013,Deaths,,25
4806026,Crossfield,2014,Births,,32
4806026,Crossfield,2014,Deaths,,5
4806026,Crossfield,2015,Births,,51
4806026,Crossfield,2015,Deaths,,25
4806026,Crossfield,2016,Births,,43
4806026,Crossfield,2016,Deaths,,22
4806026,Crossfield,2017,Births,,38
4806026,Crossfield,2017,Deaths,,23
4806026,Crossfield,2018,Births,,39
4806026,Crossfield,2018,Deaths,,26
4806026,Crossfield,2019,Births,,44
4806026,Crossfield,2019,Deaths,,34
4806026,Crossfield,2020,Births,,60
4806026,Crossfield,2020,Deaths,,32
4806026,Crossfield,2021,Births,,60
4806026,Crossfield,2021,Deaths,,28
4806026,Crossfield,2022,Births,,43
4806026,Crossfield,2022,Deaths,,25
4813028,Westlock County,2014,Births,,77
4813028,Westlock County,2014,Deaths,,3
4813028,Westlock County,2015,Births,,51
4813028,Westlock County,2015,Deaths,,39
4813028,Westlock County,2016,Births,,65
4813028,Westlock County,2016,Deaths,,23
4813028,Westlock County,2017,Births,,56
4813028,Westlock County,2017,Deaths,,12
4813028,Westlock County,2018,Births,,59
4813028,Westlock County,2018,Deaths,,26
4813028,Westlock County,2019,Births,,49
4813028,Westlock County,2019,Deaths,,23
4813028,Westlock County,2020,Births,,20
4813028,Westlock County,2020,Deaths,,27
4813028,Westlock County,2021,Births,,23
4813028,Westlock County,2021,Deaths,,30
4813028,Westlock County,2022,Births,,59
4813028,Westlock County,2022,Deaths,,31
4813029,Woodlands County,2014,Births,,26
4813029,Woodlands County,2014,Deaths,,1
4813029,Woodlands County,2015,Births,,27
4813029,Woodlands County,2015,Deaths,,12
4813029,Woodlands County,2016,Births,,33
4813029,Woodlands County,2016,Deaths,,16
4813029,Woodlands County,2017,Births,,24
4813029,Woodlands County,2017,Deaths,,8
4813029,Woodlands County,2018,Births,,35
4813029,Woodlands County,2018,Deaths,,5
4813029,Woodlands County,2019,Births,,21
4813029,Woodlands County,2019,Deaths,,12
4813029,Woodlands County,2020,Births,,8
4813029,Woodlands County,2020,Deaths,,12
4813029,Woodlands County,2021,Births,,19
4813029,Woodlands County,2021,Deaths,,13
4813029,Woodlands County,2022,Births,,18
4813029,Woodlands County,2022,Deaths,,25
4810018,Tofield,2001,Births,,22
4810018,Tofield,2001,Deaths,,33
4810018,Tofield,2002,Births,,25
4810018,Tofield,2002,Deaths,,37
4810018,Tofield,2003,Births,,35
4810018,Tofield,2003,Deaths,,44
4810018,Tofield,2004,Births,,24
4810018,Tofield,2004,Deaths,,46
4810018,Tofield,2005,Births,,22
4810018,Tofield,2005,Deaths,,46
4810018,Tofield,2006,Births,,25
4810018,Tofield,2006,Deaths,,40
4810018,Tofield,2007,Births,,24
4810018,Tofield,2007,Deaths,,62
4810018,Tofield,2008,Births,,33
4810018,Tofield,2008,Deaths,,49
4810018,Tofield,2009,Births,,42
4810018,Tofield,2009,Deaths,,57
4810018,Tofield,2010,Births,,35
4810018,Tofield,2010,Deaths,,45
4810018,Tofield,2011,Births,,31
4810018,Tofield,2011,Deaths,,40
4810018,Tofield,2012,Births,,26
4810018,Tofield,2012,Deaths,,63
4810018,Tofield,2013,Births,,36
4810018,Tofield,2013,Deaths,,46
4810018,Tofield,2014,Births,,37
4810018,Tofield,2014,Deaths,,53
4810018,Tofield,2015,Births,,26
4810018,Tofield,2015,Deaths,,48
4810018,Tofield,2016,Births,,32
4810018,Tofield,2016,Deaths,,50
4810018,Tofield,2017,Births,,30
4810018,Tofield,2017,Deaths,,42
4810018,Tofield,2018,Births,,24
4810018,Tofield,2018,Deaths,,45
4810018,Tofield,2019,Births,,22
4810018,Tofield,2019,Deaths,,41
4810018,Tofield,2020,Births,,25
4810018,Tofield,2020,Deaths,,45
4810018,Tofield,2021,Births,,24
4810018,Tofield,2021,Deaths,,52
4810018,Tofield,2022,Births,,22
4810018,Tofield,2022,Deaths,,35
4810019,Ryley,2014,Births,,9
4810019,Ryley,2015,Births,,12
4810019,Ryley,2015,Deaths,,7
4810019,Ryley,2016,Births,,4
4810019,Ryley,2016,Deaths,,12
4810019,Ryley,2017,Births,,10
4810019,Ryley,2017,Deaths,,3
4810019,Ryley,2018,Births,,3
4810019,Ryley,2018,Deaths,,13
4810019,Ryley,2019,Births,,3
4810019,Ryley,2019,Deaths,,3
4810019,Ryley,2020,Births,,4
4810019,Ryley,2020,Deaths,,12
4810019,Ryley,2021,Births,,10
4810019,Ryley,2021,Deaths,,9
4810019,Ryley,2022,Births,,9
4810019,Ryley,2022,Deaths,,7
4810021,Holden,2014,Births,,5
4810021,Holden,2014,Deaths,,1
4810021,Holden,2015,Births,,5
4810021,Holden,2015,Deaths,,12
4810021,Holden,2016,Births,,5
4810021,Holden,2016,Deaths,,9
4810021,Holden,2017,Births,,8
4810021,Holden,2017,Deaths,,9
4810021,Holden,2018,Births,,2
4810021,Holden,2018,Deaths,,9
4810021,Holden,2019,Births,,8
4810021,Holden,2019,Deaths,,6
4810021,Holden,2020,Births,,8
4810021,Holden,2020,Deaths,,7
4810021,Holden,2021,Births,,7
4810021,Holden,2021,Deaths,,6
4810021,Holden,2022,Births,,4
4810021,Holden,2022,Deaths,,15
4813017,Sunrise Beach,2014,Births,,1
