CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4802029,Vauxhall,2019,Incorporations,,4.00000
4802029,Vauxhall,2020,Incorporations,,1.00000
4802029,Vauxhall,2021,Incorporations,,7.00000
4802029,Vauxhall,2022,Incorporations,,9.00000
4802031,Newell County,2000,Incorporations,,6.00000
4802031,Newell County,2001,Incorporations,,5.00000
4802031,Newell County,2002,Incorporations,,3.00000
4802031,Newell County,2003,Incorporations,,8.00000
4802031,Newell County,2004,Incorporations,,15.00000
4802031,Newell County,2005,Incorporations,,7.00000
4802031,Newell County,2006,Incorporations,,5.00000
4802031,Newell County,2007,Incorporations,,9.00000
4802031,Newell County,2008,Incorporations,,6.00000
4802031,Newell County,2009,Incorporations,,6.00000
4802031,Newell County,2010,Incorporations,,9.00000
4802031,Newell County,2011,Incorporations,,9.00000
4802031,Newell County,2012,Incorporations,,19.00000
4802031,Newell County,2013,Incorporations,,8.00000
4802031,Newell County,2014,Incorporations,,14.00000
4802031,Newell County,2015,Incorporations,,13.00000
4802031,Newell County,2016,Incorporations,,5.00000
4802031,Newell County,2017,Incorporations,,8.00000
4802031,Newell County,2018,Incorporations,,8.00000
4802031,Newell County,2019,Incorporations,,10.00000
4802031,Newell County,2020,Incorporations,,8.00000
4802031,Newell County,2021,Incorporations,,13.00000
4802031,Newell County,2022,Incorporations,,9.00000
4802034,Brooks,2000,Incorporations,,115.00000
4802034,Brooks,2001,Incorporations,,121.00000
4802034,Brooks,2002,Incorporations,,95.00000
4802034,Brooks,2003,Incorporations,,123.00000
4802034,Brooks,2004,Incorporations,,134.00000
4802034,Brooks,2005,Incorporations,,155.00000
4802034,Brooks,2006,Incorporations,,138.00000
4802034,Brooks,2007,Incorporations,,116.00000
4802034,Brooks,2008,Incorporations,,116.00000
4802034,Brooks,2009,Incorporations,,84.00000
4802034,Brooks,2010,Incorporations,,78.00000
4802034,Brooks,2011,Incorporations,,95.00000
4802034,Brooks,2012,Incorporations,,100.00000
4802034,Brooks,2013,Incorporations,,100.00000
4802034,Brooks,2014,Incorporations,,110.00000
4802034,Brooks,2015,Incorporations,,55.00000
4802034,Brooks,2016,Incorporations,,74.00000
4802034,Brooks,2017,Incorporations,,66.00000
4802034,Brooks,2018,Incorporations,,84.00000
4802034,Brooks,2019,Incorporations,,62.00000
4802034,Brooks,2020,Incorporations,,64.00000
4802034,Brooks,2021,Incorporations,,76.00000
4802034,Brooks,2022,Incorporations,,71.00000
4808034,Alix,2000,Incorporations,,4.00000
4808034,Alix,2001,Incorporations,,3.00000
4808034,Alix,2002,Incorporations,,3.00000
4808034,Alix,2003,Incorporations,,3.00000
4808034,Alix,2004,Incorporations,,2.00000
4808034,Alix,2005,Incorporations,,3.00000
4808034,Alix,2006,Incorporations,,14.00000
4808034,Alix,2007,Incorporations,,10.00000
4808034,Alix,2008,Incorporations,,5.00000
4808034,Alix,2009,Incorporations,,4.00000
4808034,Alix,2010,Incorporations,,5.00000
4808034,Alix,2011,Incorporations,,5.00000
4808034,Alix,2012,Incorporations,,3.00000
4808034,Alix,2013,Incorporations,,8.00000
4808034,Alix,2014,Incorporations,,4.00000
4808034,Alix,2015,Incorporations,,2.00000
4808034,Alix,2016,Incorporations,,3.00000
4808034,Alix,2017,Incorporations,,5.00000
4808034,Alix,2018,Incorporations,,6.00000
4808034,Alix,2019,Incorporations,,7.00000
4808034,Alix,2020,Incorporations,,10.00000
4808034,Alix,2021,Incorporations,,5.00000
4808034,Alix,2022,Incorporations,,6.00000
4808038,Ponoka County,2000,Incorporations,,4.00000
4808038,Ponoka County,2001,Incorporations,,2.00000
4808038,Ponoka County,2002,Incorporations,,4.00000
4808038,Ponoka County,2003,Incorporations,,1.00000
4808038,Ponoka County,2004,Incorporations,,1.00000
4808038,Ponoka County,2005,Incorporations,,2.00000
4808038,Ponoka County,2006,Incorporations,,1.00000
4808038,Ponoka County,2007,Incorporations,,1.00000
4808038,Ponoka County,2008,Incorporations,,3.00000
4808038,Ponoka County,2009,Incorporations,,3.00000
4808038,Ponoka County,2010,Incorporations,,3.00000
4808038,Ponoka County,2011,Incorporations,,2.00000
4808038,Ponoka County,2012,Incorporations,,2.00000
4808038,Ponoka County,2013,Incorporations,,4.00000
4808038,Ponoka County,2014,Incorporations,,6.00000
4808038,Ponoka County,2015,Incorporations,,3.00000
4808038,Ponoka County,2016,Incorporations,,4.00000
4808038,Ponoka County,2017,Incorporations,,2.00000
4808038,Ponoka County,2018,Incorporations,,6.00000
4808038,Ponoka County,2019,Incorporations,,7.00000
4808038,Ponoka County,2020,Incorporations,,6.00000
4808038,Ponoka County,2021,Incorporations,,5.00000
4808038,Ponoka County,2022,Incorporations,,2.00000
4812029,Smoky Lake,2000,Incorporations,,5.00000
4812029,Smoky Lake,2001,Incorporations,,5.00000
4812029,Smoky Lake,2002,Incorporations,,6.00000
4812029,Smoky Lake,2003,Incorporations,,3.00000
4812029,Smoky Lake,2004,Incorporations,,2.00000
4812029,Smoky Lake,2005,Incorporations,,7.00000
4812029,Smoky Lake,2006,Incorporations,,8.00000
4812029,Smoky Lake,2007,Incorporations,,8.00000
4812029,Smoky Lake,2008,Incorporations,,5.00000
4812029,Smoky Lake,2009,Incorporations,,6.00000
4812029,Smoky Lake,2010,Incorporations,,3.00000
4812029,Smoky Lake,2011,Incorporations,,6.00000
4812029,Smoky Lake,2012,Incorporations,,8.00000
4812029,Smoky Lake,2013,Incorporations,,5.00000
4812029,Smoky Lake,2014,Incorporations,,10.00000
4812029,Smoky Lake,2015,Incorporations,,13.00000
4812029,Smoky Lake,2016,Incorporations,,4.00000
4812029,Smoky Lake,2017,Incorporations,,9.00000
4812029,Smoky Lake,2018,Incorporations,,5.00000
4812029,Smoky Lake,2019,Incorporations,,4.00000
4812029,Smoky Lake,2020,Incorporations,,5.00000
4812029,Smoky Lake,2021,Incorporations,,4.00000
4812029,Smoky Lake,2022,Incorporations,,7.00000
4812037,Lac la Biche County,2000,Incorporations,,22.00000
4812037,Lac la Biche County,2001,Incorporations,,25.00000
4812037,Lac la Biche County,2002,Incorporations,,22.00000
4812037,Lac la Biche County,2003,Incorporations,,31.00000
4812037,Lac la Biche County,2004,Incorporations,,19.00000
4812037,Lac la Biche County,2005,Incorporations,,37.00000
4812037,Lac la Biche County,2006,Incorporations,,48.00000
4812037,Lac la Biche County,2007,Incorporations,,50.00000
4812037,Lac la Biche County,2008,Incorporations,,46.00000
4812037,Lac la Biche County,2009,Incorporations,,34.00000
4812037,Lac la Biche County,2010,Incorporations,,32.00000
4812037,Lac la Biche County,2011,Incorporations,,35.00000
4812037,Lac la Biche County,2012,Incorporations,,50.00000
4812037,Lac la Biche County,2013,Incorporations,,41.00000
4812037,Lac la Biche County,2014,Incorporations,,40.00000
4812037,Lac la Biche County,2015,Incorporations,,37.00000
4812037,Lac la Biche County,2016,Incorporations,,40.00000
4812037,Lac la Biche County,2017,Incorporations,,35.00000
4812037,Lac la Biche County,2018,Incorporations,,32.00000
4812037,Lac la Biche County,2019,Incorporations,,26.00000
4812037,Lac la Biche County,2020,Incorporations,,37.00000
4812037,Lac la Biche County,2021,Incorporations,,50.00000
4812037,Lac la Biche County,2022,Incorporations,,50.00000
4808039,Ponoka,2000,Incorporations,,42.00000
4808039,Ponoka,2001,Incorporations,,33.00000
4808039,Ponoka,2002,Incorporations,,40.00000
4808039,Ponoka,2003,Incorporations,,34.00000
4808039,Ponoka,2004,Incorporations,,61.00000
4808039,Ponoka,2005,Incorporations,,48.00000
4808039,Ponoka,2006,Incorporations,,67.00000
4808039,Ponoka,2007,Incorporations,,65.00000
4808039,Ponoka,2008,Incorporations,,49.00000
4808039,Ponoka,2009,Incorporations,,35.00000
4808039,Ponoka,2010,Incorporations,,52.00000
4808039,Ponoka,2011,Incorporations,,79.00000
4808039,Ponoka,2012,Incorporations,,70.00000
4808039,Ponoka,2013,Incorporations,,60.00000
4808039,Ponoka,2014,Incorporations,,58.00000
4808039,Ponoka,2015,Incorporations,,49.00000
4808039,Ponoka,2016,Incorporations,,48.00000
4808039,Ponoka,2017,Incorporations,,49.00000
4808039,Ponoka,2018,Incorporations,,39.00000
4808039,Ponoka,2019,Incorporations,,51.00000
4808039,Ponoka,2020,Incorporations,,36.00000
4808039,Ponoka,2021,Incorporations,,63.00000
4808039,Ponoka,2022,Incorporations,,56.00000
4808044,Rimbey,2000,Incorporations,,18.00000
4808044,Rimbey,2001,Incorporations,,23.00000
4808044,Rimbey,2002,Incorporations,,17.00000
4808044,Rimbey,2003,Incorporations,,22.00000
4808044,Rimbey,2004,Incorporations,,26.00000
4808044,Rimbey,2005,Incorporations,,39.00000
4808044,Rimbey,2006,Incorporations,,40.00000
4808044,Rimbey,2007,Incorporations,,43.00000
4808044,Rimbey,2008,Incorporations,,32.00000
4808044,Rimbey,2009,Incorporations,,18.00000
4808044,Rimbey,2010,Incorporations,,22.00000
4808044,Rimbey,2011,Incorporations,,17.00000
4808044,Rimbey,2012,Incorporations,,24.00000
4808044,Rimbey,2013,Incorporations,,22.00000
4808044,Rimbey,2014,Incorporations,,27.00000
4808044,Rimbey,2015,Incorporations,,21.00000
4808044,Rimbey,2016,Incorporations,,21.00000
4808044,Rimbey,2017,Incorporations,,28.00000
4808044,Rimbey,2018,Incorporations,,22.00000
4808044,Rimbey,2019,Incorporations,,18.00000
4808044,Rimbey,2020,Incorporations,,34.00000
4808044,Rimbey,2021,Incorporations,,24.00000
4808044,Rimbey,2022,Incorporations,,21.00000
4808811,Samson 137,2000,Incorporations,,2.00000
4808811,Samson 137,2003,Incorporations,,1.00000
4808811,Samson 137,2005,Incorporations,,1.00000
4808811,Samson 137,2008,Incorporations,,1.00000
4808811,Samson 137,2010,Incorporations,,1.00000
4808811,Samson 137,2012,Incorporations,,1.00000
4808811,Samson 137,2013,Incorporations,,2.00000
4808811,Samson 137,2014,Incorporations,,2.00000
4808811,Samson 137,2015,Incorporations,,2.00000
4808811,Samson 137,2016,Incorporations,,5.00000
4808811,Samson 137,2018,Incorporations,,9.00000
4808811,Samson 137,2019,Incorporations,,3.00000
4808811,Samson 137,2020,Incorporations,,4.00000
4808811,Samson 137,2021,Incorporations,,10.00000
4808811,Samson 137,2022,Incorporations,,12.00000
4802016,Barons,2001,Incorporations,,1.00000
4802016,Barons,2005,Incorporations,,1.00000
4802016,Barons,2006,Incorporations,,1.00000
4802016,Barons,2007,Incorporations,,1.00000
4802016,Barons,2011,Incorporations,,1.00000
4802016,Barons,2012,Incorporations,,1.00000
4802016,Barons,2013,Incorporations,,2.00000
4802016,Barons,2015,Incorporations,,2.00000
4802016,Barons,2016,Incorporations,,4.00000
4802016,Barons,2017,Incorporations,,1.00000
4802016,Barons,2018,Incorporations,,1.00000
4802016,Barons,2020,Incorporations,,1.00000
4802018,Picture Butte,2000,Incorporations,,1.00000
4802018,Picture Butte,2002,Incorporations,,6.00000
4802018,Picture Butte,2003,Incorporations,,4.00000
4802018,Picture Butte,2004,Incorporations,,3.00000
4802018,Picture Butte,2005,Incorporations,,4.00000
4802018,Picture Butte,2006,Incorporations,,2.00000
4802018,Picture Butte,2007,Incorporations,,2.00000
4802018,Picture Butte,2009,Incorporations,,1.00000
4802018,Picture Butte,2011,Incorporations,,3.00000
4802018,Picture Butte,2012,Incorporations,,6.00000
4802018,Picture Butte,2013,Incorporations,,1.00000
4802018,Picture Butte,2014,Incorporations,,1.00000
4802018,Picture Butte,2015,Incorporations,,4.00000
4802018,Picture Butte,2016,Incorporations,,4.00000
4802018,Picture Butte,2017,Incorporations,,1.00000
4802018,Picture Butte,2018,Incorporations,,2.00000
4802018,Picture Butte,2019,Incorporations,,5.00000
4802018,Picture Butte,2020,Incorporations,,2.00000
4802018,Picture Butte,2021,Incorporations,,2.00000
4802018,Picture Butte,2022,Incorporations,,7.00000
4802019,Coaldale,2000,Incorporations,,28.00000
4802019,Coaldale,2001,Incorporations,,31.00000
4802019,Coaldale,2002,Incorporations,,32.00000
4802019,Coaldale,2003,Incorporations,,25.00000
4802019,Coaldale,2004,Incorporations,,38.00000
4802019,Coaldale,2005,Incorporations,,33.00000
4802019,Coaldale,2006,Incorporations,,43.00000
4802019,Coaldale,2007,Incorporations,,54.00000
4802019,Coaldale,2008,Incorporations,,48.00000
4802019,Coaldale,2009,Incorporations,,41.00000
4802019,Coaldale,2010,Incorporations,,36.00000
4802019,Coaldale,2011,Incorporations,,40.00000
4802019,Coaldale,2012,Incorporations,,45.00000
4802019,Coaldale,2013,Incorporations,,46.00000
4802019,Coaldale,2014,Incorporations,,46.00000
4802019,Coaldale,2015,Incorporations,,33.00000
4802019,Coaldale,2016,Incorporations,,39.00000
4802019,Coaldale,2017,Incorporations,,42.00000
4802019,Coaldale,2018,Incorporations,,35.00000
4802019,Coaldale,2019,Incorporations,,28.00000
4802019,Coaldale,2020,Incorporations,,43.00000
4802019,Coaldale,2021,Incorporations,,43.00000
4802019,Coaldale,2022,Incorporations,,42.00000
4802023,Barnwell,2000,Incorporations,,1.00000
4802023,Barnwell,2001,Incorporations,,4.00000
4802023,Barnwell,2004,Incorporations,,1.00000
4802023,Barnwell,2005,Incorporations,,1.00000
4802023,Barnwell,2006,Incorporations,,3.00000
4802023,Barnwell,2007,Incorporations,,7.00000
4802023,Barnwell,2008,Incorporations,,2.00000
4802023,Barnwell,2010,Incorporations,,1.00000
4802023,Barnwell,2011,Incorporations,,1.00000
4802023,Barnwell,2015,Incorporations,,3.00000
4802023,Barnwell,2016,Incorporations,,7.00000
4802023,Barnwell,2017,Incorporations,,2.00000
4802023,Barnwell,2018,Incorporations,,5.00000
4802023,Barnwell,2019,Incorporations,,4.00000
4802023,Barnwell,2020,Incorporations,,2.00000
4802023,Barnwell,2021,Incorporations,,3.00000
4802023,Barnwell,2022,Incorporations,,7.00000
4809002,Clearwater County,2000,Incorporations,,1.00000
4809002,Clearwater County,2001,Incorporations,,4.00000
4809002,Clearwater County,2002,Incorporations,,3.00000
4809002,Clearwater County,2003,Incorporations,,1.00000
4809002,Clearwater County,2004,Incorporations,,1.00000
4809002,Clearwater County,2005,Incorporations,,2.00000
4809002,Clearwater County,2006,Incorporations,,4.00000
4809002,Clearwater County,2007,Incorporations,,6.00000
4809002,Clearwater County,2008,Incorporations,,6.00000
4809002,Clearwater County,2009,Incorporations,,7.00000
4809002,Clearwater County,2010,Incorporations,,10.00000
4809002,Clearwater County,2011,Incorporations,,4.00000
4809002,Clearwater County,2012,Incorporations,,3.00000
4809002,Clearwater County,2013,Incorporations,,7.00000
4809002,Clearwater County,2014,Incorporations,,3.00000
4809002,Clearwater County,2015,Incorporations,,6.00000
4809002,Clearwater County,2016,Incorporations,,1.00000
4809002,Clearwater County,2017,Incorporations,,1.00000
4809002,Clearwater County,2018,Incorporations,,6.00000
4809002,Clearwater County,2019,Incorporations,,4.00000
4809002,Clearwater County,2020,Incorporations,,11.00000
4809002,Clearwater County,2021,Incorporations,,20.00000
4809002,Clearwater County,2022,Incorporations,,17.00000
4809010,Caroline,2000,Incorporations,,4.00000
4809010,Caroline,2001,Incorporations,,3.00000
4809010,Caroline,2002,Incorporations,,4.00000
4809010,Caroline,2003,Incorporations,,3.00000
4809010,Caroline,2004,Incorporations,,5.00000
4809010,Caroline,2005,Incorporations,,5.00000
4809010,Caroline,2006,Incorporations,,10.00000
4809010,Caroline,2007,Incorporations,,6.00000
4809010,Caroline,2008,Incorporations,,14.00000
4809010,Caroline,2009,Incorporations,,4.00000
4809010,Caroline,2010,Incorporations,,5.00000
4809010,Caroline,2011,Incorporations,,6.00000
4809010,Caroline,2012,Incorporations,,9.00000
4809010,Caroline,2013,Incorporations,,7.00000
4809010,Caroline,2014,Incorporations,,3.00000
4809010,Caroline,2015,Incorporations,,4.00000
4809010,Caroline,2016,Incorporations,,6.00000
4809010,Caroline,2017,Incorporations,,3.00000
4809010,Caroline,2018,Incorporations,,4.00000
4809010,Caroline,2019,Incorporations,,4.00000
4809010,Caroline,2020,Incorporations,,3.00000
4809010,Caroline,2021,Incorporations,,12.00000
4809010,Caroline,2022,Incorporations,,5.00000
4810022,Viking,2000,Incorporations,,3.00000
4810022,Viking,2001,Incorporations,,8.00000
4810022,Viking,2002,Incorporations,,9.00000
4810022,Viking,2003,Incorporations,,16.00000
4810022,Viking,2004,Incorporations,,7.00000
4810022,Viking,2005,Incorporations,,10.00000
4810022,Viking,2006,Incorporations,,6.00000
4810022,Viking,2007,Incorporations,,7.00000
4810022,Viking,2008,Incorporations,,8.00000
4810022,Viking,2009,Incorporations,,2.00000
4810022,Viking,2010,Incorporations,,3.00000
4810022,Viking,2011,Incorporations,,2.00000
4810022,Viking,2012,Incorporations,,4.00000
4810022,Viking,2013,Incorporations,,7.00000
4810022,Viking,2014,Incorporations,,6.00000
4810022,Viking,2015,Incorporations,,5.00000
4810022,Viking,2016,Incorporations,,8.00000
4810022,Viking,2017,Incorporations,,9.00000
4810022,Viking,2018,Incorporations,,4.00000
4810022,Viking,2019,Incorporations,,7.00000
4810022,Viking,2020,Incorporations,,1.00000
4810022,Viking,2021,Incorporations,,4.00000
4810022,Viking,2022,Incorporations,,4.00000
4810026,Minburn County No. 27,2000,Incorporations,,1.00000
4810026,Minburn County No. 27,2002,Incorporations,,2.00000
4810026,Minburn County No. 27,2003,Incorporations,,1.00000
4810026,Minburn County No. 27,2004,Incorporations,,1.00000
4810026,Minburn County No. 27,2005,Incorporations,,2.00000
4810026,Minburn County No. 27,2007,Incorporations,,2.00000
4810026,Minburn County No. 27,2008,Incorporations,,3.00000
4810026,Minburn County No. 27,2010,Incorporations,,1.00000
4810026,Minburn County No. 27,2011,Incorporations,,3.00000
4810026,Minburn County No. 27,2012,Incorporations,,2.00000
4810026,Minburn County No. 27,2013,Incorporations,,1.00000
4810026,Minburn County No. 27,2014,Incorporations,,1.00000
4810026,Minburn County No. 27,2015,Incorporations,,1.00000
4810026,Minburn County No. 27,2017,Incorporations,,1.00000
4810026,Minburn County No. 27,2021,Incorporations,,3.00000
4810026,Minburn County No. 27,2022,Incorporations,,4.00000
4810028,Vegreville,2000,Incorporations,,30.00000
4810028,Vegreville,2001,Incorporations,,34.00000
4810028,Vegreville,2002,Incorporations,,41.00000
4810028,Vegreville,2003,Incorporations,,36.00000
4810028,Vegreville,2004,Incorporations,,35.00000
4810028,Vegreville,2005,Incorporations,,53.00000
4810028,Vegreville,2006,Incorporations,,43.00000
4810028,Vegreville,2007,Incorporations,,53.00000
4810028,Vegreville,2008,Incorporations,,52.00000
4810028,Vegreville,2009,Incorporations,,40.00000
4810028,Vegreville,2010,Incorporations,,39.00000
4810028,Vegreville,2011,Incorporations,,43.00000
4810028,Vegreville,2012,Incorporations,,43.00000
4810028,Vegreville,2013,Incorporations,,52.00000
4810028,Vegreville,2014,Incorporations,,34.00000
4810028,Vegreville,2015,Incorporations,,33.00000
4810028,Vegreville,2016,Incorporations,,36.00000
4810028,Vegreville,2017,Incorporations,,30.00000
4810028,Vegreville,2018,Incorporations,,44.00000
4810028,Vegreville,2019,Incorporations,,37.00000
4810028,Vegreville,2020,Incorporations,,33.00000
4810028,Vegreville,2021,Incorporations,,41.00000
4810028,Vegreville,2022,Incorporations,,57.00000
4813031,Westlock,2000,Incorporations,,49.00000
4813031,Westlock,2001,Incorporations,,43.00000
4813031,Westlock,2002,Incorporations,,51.00000
4813031,Westlock,2003,Incorporations,,61.00000
4813031,Westlock,2004,Incorporations,,57.00000
4813031,Westlock,2005,Incorporations,,68.00000
4813031,Westlock,2006,Incorporations,,98.00000
4813031,Westlock,2007,Incorporations,,89.00000
4813031,Westlock,2008,Incorporations,,78.00000
4813031,Westlock,2009,Incorporations,,57.00000
4813031,Westlock,2010,Incorporations,,69.00000
4813031,Westlock,2011,Incorporations,,68.00000
4813031,Westlock,2012,Incorporations,,75.00000
4813031,Westlock,2013,Incorporations,,64.00000
4813031,Westlock,2014,Incorporations,,78.00000
4813031,Westlock,2015,Incorporations,,77.00000
4813031,Westlock,2016,Incorporations,,68.00000
4813031,Westlock,2017,Incorporations,,70.00000
4813031,Westlock,2018,Incorporations,,85.00000
4813031,Westlock,2019,Incorporations,,73.00000
4813031,Westlock,2020,Incorporations,,77.00000
4813031,Westlock,2021,Incorporations,,67.00000
4813031,Westlock,2022,Incorporations,,87.00000
4813032,Clyde,2000,Incorporations,,1.00000
4813032,Clyde,2001,Incorporations,,2.00000
4813032,Clyde,2003,Incorporations,,1.00000
4813032,Clyde,2004,Incorporations,,1.00000
4813032,Clyde,2005,Incorporations,,2.00000
4813032,Clyde,2006,Incorporations,,1.00000
4813032,Clyde,2007,Incorporations,,6.00000
4813032,Clyde,2008,Incorporations,,3.00000
4813032,Clyde,2009,Incorporations,,3.00000
4813032,Clyde,2010,Incorporations,,3.00000
4813032,Clyde,2011,Incorporations,,3.00000
4813032,Clyde,2012,Incorporations,,2.00000
4813032,Clyde,2013,Incorporations,,2.00000
4813032,Clyde,2014,Incorporations,,2.00000
4813032,Clyde,2015,Incorporations,,6.00000
4813032,Clyde,2017,Incorporations,,1.00000
4813032,Clyde,2018,Incorporations,,5.00000
4813032,Clyde,2019,Incorporations,,1.00000
4813032,Clyde,2020,Incorporations,,3.00000
4813032,Clyde,2021,Incorporations,,4.00000
4813032,Clyde,2022,Incorporations,,1.00000
4813012,Alberta Beach,2000,Incorporations,,11.00000
4813012,Alberta Beach,2001,Incorporations,,6.00000
4813012,Alberta Beach,2002,Incorporations,,4.00000
4813012,Alberta Beach,2003,Incorporations,,4.00000
4813012,Alberta Beach,2004,Incorporations,,11.00000
4813012,Alberta Beach,2005,Incorporations,,7.00000
4813012,Alberta Beach,2006,Incorporations,,4.00000
4813012,Alberta Beach,2007,Incorporations,,10.00000
4813012,Alberta Beach,2008,Incorporations,,6.00000
4813012,Alberta Beach,2009,Incorporations,,11.00000
4813012,Alberta Beach,2010,Incorporations,,4.00000
4813012,Alberta Beach,2011,Incorporations,,9.00000
4813012,Alberta Beach,2012,Incorporations,,7.00000
4813012,Alberta Beach,2013,Incorporations,,8.00000
4813012,Alberta Beach,2014,Incorporations,,9.00000
4813012,Alberta Beach,2015,Incorporations,,9.00000
4813012,Alberta Beach,2016,Incorporations,,8.00000
4813012,Alberta Beach,2017,Incorporations,,2.00000
4813012,Alberta Beach,2018,Incorporations,,8.00000
4813012,Alberta Beach,2019,Incorporations,,4.00000
4813012,Alberta Beach,2020,Incorporations,,8.00000
4813012,Alberta Beach,2021,Incorporations,,8.00000
4813012,Alberta Beach,2022,Incorporations,,10.00000
4813014,Onoway,2000,Incorporations,,8.00000
4813014,Onoway,2001,Incorporations,,20.00000
4813014,Onoway,2002,Incorporations,,19.00000
4813014,Onoway,2003,Incorporations,,29.00000
4813014,Onoway,2004,Incorporations,,14.00000
4813014,Onoway,2005,Incorporations,,31.00000
4813014,Onoway,2006,Incorporations,,27.00000
4813014,Onoway,2007,Incorporations,,37.00000
4813014,Onoway,2008,Incorporations,,26.00000
4813014,Onoway,2009,Incorporations,,26.00000
4813014,Onoway,2010,Incorporations,,22.00000
4813014,Onoway,2011,Incorporations,,44.00000
4813014,Onoway,2012,Incorporations,,32.00000
4813014,Onoway,2013,Incorporations,,37.00000
4813014,Onoway,2014,Incorporations,,35.00000
4813014,Onoway,2015,Incorporations,,36.00000
4813014,Onoway,2016,Incorporations,,33.00000
4813014,Onoway,2017,Incorporations,,28.00000
4813014,Onoway,2018,Incorporations,,26.00000
4813014,Onoway,2019,Incorporations,,37.00000
4813014,Onoway,2020,Incorporations,,18.00000
4813014,Onoway,2021,Incorporations,,34.00000
4813014,Onoway,2022,Incorporations,,35.00000
4813030,Whitecourt,2000,Incorporations,,76.00000
4813030,Whitecourt,2001,Incorporations,,110.00000
4813030,Whitecourt,2002,Incorporations,,74.00000
4813030,Whitecourt,2003,Incorporations,,72.00000
4813030,Whitecourt,2004,Incorporations,,75.00000
4813030,Whitecourt,2005,Incorporations,,104.00000
4813030,Whitecourt,2006,Incorporations,,135.00000
4813030,Whitecourt,2007,Incorporations,,118.00000
4813030,Whitecourt,2008,Incorporations,,120.00000
4813030,Whitecourt,2009,Incorporations,,67.00000
4813030,Whitecourt,2010,Incorporations,,113.00000
4813030,Whitecourt,2011,Incorporations,,116.00000
4813030,Whitecourt,2012,Incorporations,,129.00000
4813030,Whitecourt,2013,Incorporations,,130.00000
4813030,Whitecourt,2014,Incorporations,,122.00000
4813030,Whitecourt,2015,Incorporations,,84.00000
4813030,Whitecourt,2016,Incorporations,,79.00000
4813030,Whitecourt,2017,Incorporations,,70.00000
4813030,Whitecourt,2018,Incorporations,,93.00000
4813030,Whitecourt,2019,Incorporations,,64.00000
4813030,Whitecourt,2020,Incorporations,,68.00000
4813030,Whitecourt,2021,Incorporations,,100.00000
4813030,Whitecourt,2022,Incorporations,,104.00000
4810002,Bashaw,2000,Incorporations,,6.00000
4810002,Bashaw,2001,Incorporations,,4.00000
4810002,Bashaw,2002,Incorporations,,3.00000
4810002,Bashaw,2003,Incorporations,,3.00000
4810002,Bashaw,2004,Incorporations,,3.00000
4810002,Bashaw,2005,Incorporations,,6.00000
4810002,Bashaw,2006,Incorporations,,7.00000
4810002,Bashaw,2007,Incorporations,,6.00000
4810002,Bashaw,2008,Incorporations,,6.00000
4810002,Bashaw,2009,Incorporations,,3.00000
4810002,Bashaw,2010,Incorporations,,7.00000
4810002,Bashaw,2011,Incorporations,,7.00000
4810002,Bashaw,2012,Incorporations,,7.00000
4810002,Bashaw,2013,Incorporations,,3.00000
4810002,Bashaw,2014,Incorporations,,2.00000
4810002,Bashaw,2015,Incorporations,,2.00000
4810002,Bashaw,2016,Incorporations,,6.00000
4810002,Bashaw,2017,Incorporations,,2.00000
4810002,Bashaw,2018,Incorporations,,4.00000
4810002,Bashaw,2019,Incorporations,,3.00000
4810002,Bashaw,2020,Incorporations,,1.00000
4810002,Bashaw,2021,Incorporations,,4.00000
4810002,Bashaw,2022,Incorporations,,4.00000
4810003,Rosalind,2005,Incorporations,,1.00000
4810003,Rosalind,2006,Incorporations,,1.00000
4810003,Rosalind,2008,Incorporations,,1.00000
4810003,Rosalind,2011,Incorporations,,1.00000
4810003,Rosalind,2012,Incorporations,,1.00000
4810003,Rosalind,2015,Incorporations,,1.00000
4810003,Rosalind,2016,Incorporations,,3.00000
4810003,Rosalind,2017,Incorporations,,2.00000
4810003,Rosalind,2018,Incorporations,,1.00000
4810003,Rosalind,2019,Incorporations,,1.00000
4810003,Rosalind,2020,Incorporations,,1.00000
4810003,Rosalind,2021,Incorporations,,1.00000
4810003,Rosalind,2022,Incorporations,,2.00000
4806019,Cochrane,2000,Incorporations,,155.00000
4806019,Cochrane,2001,Incorporations,,174.00000
4806019,Cochrane,2002,Incorporations,,164.00000
4806019,Cochrane,2003,Incorporations,,208.00000
4806019,Cochrane,2004,Incorporations,,182.00000
4806019,Cochrane,2005,Incorporations,,213.00000
4806019,Cochrane,2006,Incorporations,,249.00000
4806019,Cochrane,2007,Incorporations,,268.00000
4806019,Cochrane,2008,Incorporations,,235.00000
4806019,Cochrane,2009,Incorporations,,213.00000
4806019,Cochrane,2010,Incorporations,,206.00000
4806019,Cochrane,2011,Incorporations,,214.00000
4806019,Cochrane,2012,Incorporations,,211.00000
4806019,Cochrane,2013,Incorporations,,216.00000
4806019,Cochrane,2014,Incorporations,,233.00000
4806019,Cochrane,2015,Incorporations,,194.00000
4806019,Cochrane,2016,Incorporations,,212.00000
4806019,Cochrane,2017,Incorporations,,193.00000
4806019,Cochrane,2018,Incorporations,,214.00000
4806019,Cochrane,2019,Incorporations,,235.00000
4806019,Cochrane,2020,Incorporations,,234.00000
4806019,Cochrane,2021,Incorporations,,239.00000
4806019,Cochrane,2022,Incorporations,,259.00000
