CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4805008,Lomond,2005,Dwelling Units,,82.00000
4805008,Lomond,2006,Dwelling Units,,82.00000
4805008,Lomond,2007,Dwelling Units,,86.00000
4805008,Lomond,2008,Dwelling Units,,89.00000
4805008,Lomond,2009,Dwelling Units,,91.00000
4805008,Lomond,2010,Dwelling Units,,91.00000
4805008,Lomond,2011,Dwelling Units,,91.00000
4805008,Lomond,2012,Dwelling Units,,91.00000
4805008,Lomond,2013,Dwelling Units,,91.00000
4805008,Lomond,2014,Dwelling Units,,91.00000
4805008,Lomond,2015,Dwelling Units,,91.00000
4805008,Lomond,2016,Dwelling Units,,91.00000
4805008,Lomond,2017,Dwelling Units,,91.00000
4805008,Lomond,2018,Dwelling Units,,91.00000
4805008,Lomond,2019,Dwelling Units,,91.00000
4805008,Lomond,2020,Dwelling Units,,91.00000
4805008,Lomond,2021,Dwelling Units,,91.00000
4806034,Olds,1994,Dwelling Units,,2099.00000
4806034,Olds,1995,Dwelling Units,,2099.00000
4806034,Olds,1996,Dwelling Units,,2080.00000
4806034,Olds,1997,Dwelling Units,,2109.00000
4806034,Olds,1998,Dwelling Units,,2167.00000
4806034,Olds,1999,Dwelling Units,,2268.00000
4806034,Olds,2000,Dwelling Units,,2609.00000
4806034,Olds,2001,Dwelling Units,,2732.00000
4806034,Olds,2002,Dwelling Units,,2789.00000
4806034,Olds,2003,Dwelling Units,,2788.00000
4806034,Olds,2004,Dwelling Units,,3051.00000
4806034,Olds,2005,Dwelling Units,,3154.00000
4806034,Olds,2006,Dwelling Units,,3222.00000
4806034,Olds,2007,Dwelling Units,,3378.00000
4806034,Olds,2008,Dwelling Units,,3565.00000
4806034,Olds,2009,Dwelling Units,,3642.00000
4806034,Olds,2010,Dwelling Units,,3718.00000
4806034,Olds,2011,Dwelling Units,,3764.00000
4806034,Olds,2012,Dwelling Units,,3808.00000
4806034,Olds,2013,Dwelling Units,,3857.00000
4806034,Olds,2014,Dwelling Units,,3925.00000
4806034,Olds,2015,Dwelling Units,,4020.00000
4806034,Olds,2016,Dwelling Units,,4074.00000
4806034,Olds,2017,Dwelling Units,,4157.00000
4806034,Olds,2018,Dwelling Units,,4190.00000
4806034,Olds,2019,Dwelling Units,,4190.00000
4806034,Olds,2020,Dwelling Units,,4190.00000
4806034,Olds,2021,Dwelling Units,,3764.00000
4806001,Foothills No. 31,1994,Dwelling Units,,4576.00000
4806001,Foothills No. 31,1995,Dwelling Units,,4576.00000
4806001,Foothills No. 31,1996,Dwelling Units,,5113.00000
4806001,Foothills No. 31,1997,Dwelling Units,,5478.00000
4806001,Foothills No. 31,1998,Dwelling Units,,5824.00000
4806001,Foothills No. 31,1999,Dwelling Units,,6270.00000
4806001,Foothills No. 31,2000,Dwelling Units,,6573.00000
4806001,Foothills No. 31,2001,Dwelling Units,,6644.00000
4806001,Foothills No. 31,2002,Dwelling Units,,7143.00000
4806001,Foothills No. 31,2003,Dwelling Units,,7297.00000
4806001,Foothills No. 31,2004,Dwelling Units,,7724.00000
4806001,Foothills No. 31,2005,Dwelling Units,,8026.00000
4806001,Foothills No. 31,2006,Dwelling Units,,7315.00000
4806001,Foothills No. 31,2007,Dwelling Units,,8044.00000
4806001,Foothills No. 31,2008,Dwelling Units,,8661.00000
4806001,Foothills No. 31,2009,Dwelling Units,,8927.00000
4806001,Foothills No. 31,2010,Dwelling Units,,9049.00000
4806001,Foothills No. 31,2011,Dwelling Units,,9228.00000
4806001,Foothills No. 31,2012,Dwelling Units,,9295.00000
4806001,Foothills No. 31,2013,Dwelling Units,,9425.00000
4806001,Foothills No. 31,2014,Dwelling Units,,9516.00000
4806001,Foothills No. 31,2015,Dwelling Units,,9751.00000
4806001,Foothills No. 31,2016,Dwelling Units,,9912.00000
4806001,Foothills No. 31,2017,Dwelling Units,,9912.00000
4806001,Foothills No. 31,2018,Dwelling Units,,9912.00000
4806001,Foothills No. 31,2019,Dwelling Units,,1.00000
4806001,Foothills No. 31,2020,Dwelling Units,,9653.00000
4806001,Foothills No. 31,2021,Dwelling Units,,9721.00000
4806006,High River,1994,Dwelling Units,,2673.00000
4806006,High River,1995,Dwelling Units,,2673.00000
4806006,High River,1996,Dwelling Units,,2731.00000
4806006,High River,1997,Dwelling Units,,2879.00000
4806006,High River,1998,Dwelling Units,,3146.00000
4806006,High River,1999,Dwelling Units,,3306.00000
4806006,High River,2000,Dwelling Units,,3412.00000
4806006,High River,2001,Dwelling Units,,3526.00000
4806006,High River,2002,Dwelling Units,,3646.00000
4806006,High River,2003,Dwelling Units,,3823.00000
4806006,High River,2004,Dwelling Units,,3967.00000
4806006,High River,2005,Dwelling Units,,3992.00000
4806006,High River,2006,Dwelling Units,,4141.00000
4806006,High River,2007,Dwelling Units,,4343.00000
4806006,High River,2008,Dwelling Units,,4645.00000
4806006,High River,2009,Dwelling Units,,4932.00000
4806006,High River,2010,Dwelling Units,,5704.00000
4806006,High River,2011,Dwelling Units,,6330.00000
4806006,High River,2012,Dwelling Units,,5313.00000
4806006,High River,2013,Dwelling Units,,5308.00000
4806006,High River,2014,Dwelling Units,,5371.00000
4806006,High River,2015,Dwelling Units,,5310.00000
4806006,High River,2016,Dwelling Units,,5008.00000
4806006,High River,2017,Dwelling Units,,5393.00000
4806006,High River,2018,Dwelling Units,,6011.00000
4806006,High River,2019,Dwelling Units,,6059.00000
4806006,High River,2020,Dwelling Units,,6059.00000
4806006,High River,2021,Dwelling Units,,6267.00000
4807002,Provost,1994,Dwelling Units,,736.00000
4807002,Provost,1995,Dwelling Units,,736.00000
4807002,Provost,1996,Dwelling Units,,786.00000
4807002,Provost,1997,Dwelling Units,,815.00000
4807002,Provost,1998,Dwelling Units,,910.00000
4807002,Provost,1999,Dwelling Units,,914.00000
4807002,Provost,2000,Dwelling Units,,916.00000
4807002,Provost,2001,Dwelling Units,,917.00000
4807002,Provost,2002,Dwelling Units,,923.00000
4807002,Provost,2003,Dwelling Units,,924.00000
4807002,Provost,2004,Dwelling Units,,929.00000
4807002,Provost,2005,Dwelling Units,,934.00000
4807002,Provost,2006,Dwelling Units,,944.00000
4807002,Provost,2007,Dwelling Units,,948.00000
4807002,Provost,2008,Dwelling Units,,960.00000
4807002,Provost,2009,Dwelling Units,,960.00000
4807002,Provost,2010,Dwelling Units,,961.00000
4807002,Provost,2011,Dwelling Units,,962.00000
4807002,Provost,2012,Dwelling Units,,966.00000
4807002,Provost,2013,Dwelling Units,,977.00000
4807002,Provost,2014,Dwelling Units,,982.00000
4807002,Provost,2015,Dwelling Units,,984.00000
4807002,Provost,2016,Dwelling Units,,966.00000
4807002,Provost,2017,Dwelling Units,,966.00000
4807002,Provost,2018,Dwelling Units,,966.00000
4807002,Provost,2019,Dwelling Units,,964.00000
4807002,Provost,2020,Dwelling Units,,962.00000
4807002,Provost,2021,Dwelling Units,,962.00000
4807004,Czar,1994,Dwelling Units,,86.00000
4807004,Czar,1995,Dwelling Units,,86.00000
4807004,Czar,1996,Dwelling Units,,103.00000
4807004,Czar,1997,Dwelling Units,,103.00000
4807004,Czar,1998,Dwelling Units,,103.00000
4807004,Czar,1999,Dwelling Units,,88.00000
4807004,Czar,2000,Dwelling Units,,88.00000
4807004,Czar,2001,Dwelling Units,,88.00000
4807004,Czar,2002,Dwelling Units,,88.00000
4807004,Czar,2003,Dwelling Units,,88.00000
4807004,Czar,2004,Dwelling Units,,88.00000
4807004,Czar,2005,Dwelling Units,,88.00000
4807004,Czar,2006,Dwelling Units,,88.00000
4807004,Czar,2007,Dwelling Units,,90.00000
4807004,Czar,2008,Dwelling Units,,92.00000
4807004,Czar,2009,Dwelling Units,,97.00000
4807004,Czar,2010,Dwelling Units,,95.00000
4807004,Czar,2011,Dwelling Units,,97.00000
4807004,Czar,2012,Dwelling Units,,98.00000
4807004,Czar,2013,Dwelling Units,,102.00000
4807004,Czar,2014,Dwelling Units,,102.00000
4807004,Czar,2015,Dwelling Units,,103.00000
4807004,Czar,2016,Dwelling Units,,99.00000
4807004,Czar,2017,Dwelling Units,,99.00000
4807004,Czar,2018,Dwelling Units,,99.00000
4807004,Czar,2019,Dwelling Units,,99.00000
4807004,Czar,2020,Dwelling Units,,99.00000
4807004,Czar,2021,Dwelling Units,,99.00000
4807006,Hughenden,1994,Dwelling Units,,111.00000
4807006,Hughenden,1995,Dwelling Units,,111.00000
4807006,Hughenden,1996,Dwelling Units,,111.00000
4807006,Hughenden,1997,Dwelling Units,,111.00000
4807006,Hughenden,1998,Dwelling Units,,114.00000
4807006,Hughenden,1999,Dwelling Units,,114.00000
4807006,Hughenden,2000,Dwelling Units,,114.00000
4807006,Hughenden,2001,Dwelling Units,,114.00000
4807006,Hughenden,2002,Dwelling Units,,114.00000
4807006,Hughenden,2003,Dwelling Units,,114.00000
4807006,Hughenden,2004,Dwelling Units,,114.00000
4807006,Hughenden,2005,Dwelling Units,,118.00000
4807006,Hughenden,2006,Dwelling Units,,118.00000
4807006,Hughenden,2007,Dwelling Units,,119.00000
4807006,Hughenden,2008,Dwelling Units,,121.00000
4807006,Hughenden,2009,Dwelling Units,,121.00000
4807006,Hughenden,2010,Dwelling Units,,120.00000
4807006,Hughenden,2011,Dwelling Units,,120.00000
4807006,Hughenden,2012,Dwelling Units,,121.00000
4807006,Hughenden,2013,Dwelling Units,,122.00000
4807006,Hughenden,2014,Dwelling Units,,123.00000
4807006,Hughenden,2015,Dwelling Units,,124.00000
4807006,Hughenden,2016,Dwelling Units,,125.00000
4807006,Hughenden,2017,Dwelling Units,,125.00000
4807006,Hughenden,2018,Dwelling Units,,125.00000
4807006,Hughenden,2019,Dwelling Units,,125.00000
4807006,Hughenden,2020,Dwelling Units,,125.00000
4807006,Hughenden,2021,Dwelling Units,,125.00000
4806008,Longview,1994,Dwelling Units,,116.00000
4806008,Longview,1995,Dwelling Units,,116.00000
4806008,Longview,1996,Dwelling Units,,115.00000
4806008,Longview,1997,Dwelling Units,,115.00000
4806008,Longview,1998,Dwelling Units,,115.00000
4806008,Longview,1999,Dwelling Units,,115.00000
4806008,Longview,2000,Dwelling Units,,117.00000
4806008,Longview,2001,Dwelling Units,,124.00000
4806008,Longview,2002,Dwelling Units,,124.00000
4806008,Longview,2003,Dwelling Units,,128.00000
4806008,Longview,2004,Dwelling Units,,135.00000
4806008,Longview,2005,Dwelling Units,,138.00000
4806008,Longview,2006,Dwelling Units,,138.00000
4806008,Longview,2007,Dwelling Units,,142.00000
4806008,Longview,2008,Dwelling Units,,129.00000
4806008,Longview,2009,Dwelling Units,,145.00000
4806008,Longview,2010,Dwelling Units,,147.00000
4806008,Longview,2011,Dwelling Units,,147.00000
4806008,Longview,2012,Dwelling Units,,147.00000
4806008,Longview,2013,Dwelling Units,,146.00000
4806008,Longview,2014,Dwelling Units,,147.00000
4806008,Longview,2015,Dwelling Units,,148.00000
4806008,Longview,2016,Dwelling Units,,149.00000
4806008,Longview,2017,Dwelling Units,,149.00000
4806008,Longview,2018,Dwelling Units,,149.00000
4806008,Longview,2019,Dwelling Units,,151.00000
4806008,Longview,2020,Dwelling Units,,153.00000
4806008,Longview,2021,Dwelling Units,,155.00000
4806011,Black Diamond,1994,Dwelling Units,,604.00000
4806011,Black Diamond,1995,Dwelling Units,,604.00000
4806011,Black Diamond,1996,Dwelling Units,,620.00000
4806011,Black Diamond,1997,Dwelling Units,,750.00000
4806011,Black Diamond,1998,Dwelling Units,,790.00000
4806011,Black Diamond,1999,Dwelling Units,,800.00000
4806011,Black Diamond,2000,Dwelling Units,,809.00000
4806011,Black Diamond,2001,Dwelling Units,,823.00000
4806011,Black Diamond,2002,Dwelling Units,,827.00000
4806011,Black Diamond,2003,Dwelling Units,,831.00000
4806011,Black Diamond,2004,Dwelling Units,,746.00000
4806011,Black Diamond,2005,Dwelling Units,,776.00000
4806011,Black Diamond,2006,Dwelling Units,,838.00000
4806011,Black Diamond,2007,Dwelling Units,,992.00000
4806011,Black Diamond,2008,Dwelling Units,,1010.00000
4806011,Black Diamond,2009,Dwelling Units,,1088.00000
4806011,Black Diamond,2010,Dwelling Units,,1100.00000
4806011,Black Diamond,2011,Dwelling Units,,1169.00000
4806011,Black Diamond,2012,Dwelling Units,,1177.00000
4806011,Black Diamond,2013,Dwelling Units,,1192.00000
4806011,Black Diamond,2014,Dwelling Units,,1225.00000
4806011,Black Diamond,2015,Dwelling Units,,1234.00000
4806011,Black Diamond,2016,Dwelling Units,,1108.00000
4806011,Black Diamond,2017,Dwelling Units,,1108.00000
4806011,Black Diamond,2018,Dwelling Units,,1121.00000
4806011,Black Diamond,2019,Dwelling Units,,1130.00000
4806011,Black Diamond,2020,Dwelling Units,,1296.00000
4806011,Black Diamond,2021,Dwelling Units,,1250.00000
4806012,Okotoks,1994,Dwelling Units,,2563.00000
4806012,Okotoks,1995,Dwelling Units,,2563.00000
4806012,Okotoks,1996,Dwelling Units,,2767.00000
4806012,Okotoks,1997,Dwelling Units,,3330.00000
4806012,Okotoks,1998,Dwelling Units,,3457.00000
4806012,Okotoks,1999,Dwelling Units,,3649.00000
4806012,Okotoks,2000,Dwelling Units,,4158.00000
4806012,Okotoks,2001,Dwelling Units,,4310.00000
4806012,Okotoks,2002,Dwelling Units,,4489.00000
4806012,Okotoks,2003,Dwelling Units,,4658.00000
4806012,Okotoks,2004,Dwelling Units,,5266.00000
4806012,Okotoks,2005,Dwelling Units,,6034.00000
4806012,Okotoks,2006,Dwelling Units,,7105.00000
4806012,Okotoks,2007,Dwelling Units,,7835.00000
4806012,Okotoks,2008,Dwelling Units,,8473.00000
4806012,Okotoks,2009,Dwelling Units,,9220.00000
4806012,Okotoks,2010,Dwelling Units,,9539.00000
4806012,Okotoks,2011,Dwelling Units,,10363.00000
4806012,Okotoks,2012,Dwelling Units,,10532.00000
4806012,Okotoks,2013,Dwelling Units,,10721.00000
4806012,Okotoks,2014,Dwelling Units,,10846.00000
4806012,Okotoks,2015,Dwelling Units,,9632.00000
4806012,Okotoks,2016,Dwelling Units,,9750.00000
4806012,Okotoks,2017,Dwelling Units,,9887.00000
4806012,Okotoks,2018,Dwelling Units,,10061.00000
4806012,Okotoks,2019,Dwelling Units,,10206.00000
4806012,Okotoks,2020,Dwelling Units,,10308.00000
4806012,Okotoks,2021,Dwelling Units,,10475.00000
4806014,Rocky View County,1994,Dwelling Units,,6276.00000
4806014,Rocky View County,1995,Dwelling Units,,6276.00000
4806014,Rocky View County,1996,Dwelling Units,,7656.00000
4806014,Rocky View County,1997,Dwelling Units,,8180.00000
4806014,Rocky View County,1998,Dwelling Units,,8273.00000
4806014,Rocky View County,1999,Dwelling Units,,10009.00000
4806014,Rocky View County,2000,Dwelling Units,,10469.00000
4806014,Rocky View County,2001,Dwelling Units,,10350.00000
4806014,Rocky View County,2002,Dwelling Units,,10684.00000
4806014,Rocky View County,2003,Dwelling Units,,11154.00000
4806014,Rocky View County,2004,Dwelling Units,,12845.00000
4806014,Rocky View County,2005,Dwelling Units,,13369.00000
4806014,Rocky View County,2006,Dwelling Units,,13685.00000
4806014,Rocky View County,2007,Dwelling Units,,13333.00000
4806014,Rocky View County,2008,Dwelling Units,,12356.00000
4806014,Rocky View County,2009,Dwelling Units,,12472.00000
4806014,Rocky View County,2010,Dwelling Units,,12593.00000
4806014,Rocky View County,2011,Dwelling Units,,12814.00000
4806014,Rocky View County,2012,Dwelling Units,,12896.00000
4806014,Rocky View County,2013,Dwelling Units,,12938.00000
4806014,Rocky View County,2014,Dwelling Units,,13228.00000
4806014,Rocky View County,2015,Dwelling Units,,13499.00000
4806014,Rocky View County,2016,Dwelling Units,,13620.00000
4806014,Rocky View County,2017,Dwelling Units,,13868.00000
4806014,Rocky View County,2018,Dwelling Units,,14118.00000
4806014,Rocky View County,2019,Dwelling Units,,14277.00000
4806014,Rocky View County,2020,Dwelling Units,,14394.00000
4806014,Rocky View County,2021,Dwelling Units,,14393.00000
4806016,Calgary,1994,Dwelling Units,,293383.00000
4806016,Calgary,1995,Dwelling Units,,293383.00000
4806016,Calgary,1996,Dwelling Units,,303989.00000
4806016,Calgary,1997,Dwelling Units,,312092.00000
4806016,Calgary,1998,Dwelling Units,,320907.00000
4806016,Calgary,1999,Dwelling Units,,331159.00000
4806016,Calgary,2000,Dwelling Units,,340257.00000
4806016,Calgary,2001,Dwelling Units,,348902.00000
4806016,Calgary,2002,Dwelling Units,,360129.00000
4806016,Calgary,2003,Dwelling Units,,371756.00000
4806016,Calgary,2004,Dwelling Units,,383701.00000
4806016,Calgary,2005,Dwelling Units,,395799.00000
4806016,Calgary,2006,Dwelling Units,,408543.00000
4806016,Calgary,2007,Dwelling Units,,420311.00000
4806016,Calgary,2008,Dwelling Units,,432997.00000
4806016,Calgary,2009,Dwelling Units,,438663.00000
4806016,Calgary,2010,Dwelling Units,,445455.00000
4806016,Calgary,2011,Dwelling Units,,450952.00000
4806016,Calgary,2012,Dwelling Units,,459339.00000
4806016,Calgary,2013,Dwelling Units,,468358.00000
4806016,Calgary,2014,Dwelling Units,,478223.00000
4806016,Calgary,2015,Dwelling Units,,492623.00000
4806016,Calgary,2016,Dwelling Units,,499222.00000
4806016,Calgary,2017,Dwelling Units,,506392.00000
4806016,Calgary,2018,Dwelling Units,,515391.00000
4806016,Calgary,2019,Dwelling Units,,521257.00000
4806016,Calgary,2020,Dwelling Units,,530767.00000
4806016,Calgary,2021,Dwelling Units,,540648.00000
4806028,Mountain View County,1994,Dwelling Units,,3427.00000
4806028,Mountain View County,1995,Dwelling Units,,3427.00000
4806028,Mountain View County,1996,Dwelling Units,,4729.00000
4806028,Mountain View County,1997,Dwelling Units,,4343.00000
4806028,Mountain View County,1998,Dwelling Units,,4343.00000
4806028,Mountain View County,1999,Dwelling Units,,4826.00000
4806028,Mountain View County,2000,Dwelling Units,,4652.00000
4806028,Mountain View County,2001,Dwelling Units,,4851.00000
4806028,Mountain View County,2002,Dwelling Units,,4817.00000
4806028,Mountain View County,2003,Dwelling Units,,4868.00000
4806028,Mountain View County,2004,Dwelling Units,,5002.00000
4806028,Mountain View County,2005,Dwelling Units,,5809.00000
4806028,Mountain View County,2006,Dwelling Units,,5699.00000
4806028,Mountain View County,2007,Dwelling Units,,5926.00000
4806028,Mountain View County,2008,Dwelling Units,,6026.00000
4806028,Mountain View County,2009,Dwelling Units,,6108.00000
4806028,Mountain View County,2010,Dwelling Units,,6169.00000
4806028,Mountain View County,2011,Dwelling Units,,6249.00000
4806028,Mountain View County,2012,Dwelling Units,,6340.00000
4806028,Mountain View County,2013,Dwelling Units,,6422.00000
4806028,Mountain View County,2014,Dwelling Units,,6483.00000
4806028,Mountain View County,2015,Dwelling Units,,6530.00000
4806028,Mountain View County,2016,Dwelling Units,,6483.00000
4806028,Mountain View County,2017,Dwelling Units,,6483.00000
4806028,Mountain View County,2018,Dwelling Units,,6483.00000
4806028,Mountain View County,2019,Dwelling Units,,6483.00000
4806028,Mountain View County,2020,Dwelling Units,,7071.00000
4806028,Mountain View County,2021,Dwelling Units,,7129.00000
4806029,Carstairs,1994,Dwelling Units,,688.00000
4806029,Carstairs,1995,Dwelling Units,,688.00000
4806029,Carstairs,1996,Dwelling Units,,706.00000
4806029,Carstairs,1997,Dwelling Units,,738.00000
4806029,Carstairs,1998,Dwelling Units,,761.00000
4806029,Carstairs,1999,Dwelling Units,,793.00000
4806029,Carstairs,2000,Dwelling Units,,826.00000
4806029,Carstairs,2001,Dwelling Units,,862.00000
4806029,Carstairs,2002,Dwelling Units,,930.00000
4806029,Carstairs,2003,Dwelling Units,,954.00000
4806029,Carstairs,2004,Dwelling Units,,1072.00000
4806029,Carstairs,2005,Dwelling Units,,1260.00000
4806029,Carstairs,2006,Dwelling Units,,1395.00000
4806029,Carstairs,2007,Dwelling Units,,1419.00000
4806029,Carstairs,2008,Dwelling Units,,1492.00000
4806029,Carstairs,2009,Dwelling Units,,1540.00000
4806029,Carstairs,2010,Dwelling Units,,1563.00000
4806029,Carstairs,2011,Dwelling Units,,1566.00000
4806029,Carstairs,2012,Dwelling Units,,1600.00000
4806029,Carstairs,2013,Dwelling Units,,1558.00000
4806029,Carstairs,2014,Dwelling Units,,1713.00000
4806029,Carstairs,2015,Dwelling Units,,1784.00000
4806029,Carstairs,2016,Dwelling Units,,1848.00000
4806029,Carstairs,2017,Dwelling Units,,1902.00000
4806029,Carstairs,2018,Dwelling Units,,1858.00000
4806029,Carstairs,2019,Dwelling Units,,1952.00000
4806029,Carstairs,2020,Dwelling Units,,1953.00000
4806029,Carstairs,2021,Dwelling Units,,2060.00000
4806031,Cremona,1994,Dwelling Units,,142.00000
4806031,Cremona,1995,Dwelling Units,,142.00000
4806031,Cremona,1996,Dwelling Units,,164.00000
4806031,Cremona,1997,Dwelling Units,,157.00000
4806031,Cremona,1998,Dwelling Units,,163.00000
4806031,Cremona,1999,Dwelling Units,,164.00000
4806031,Cremona,2000,Dwelling Units,,172.00000
4806031,Cremona,2001,Dwelling Units,,180.00000
4806031,Cremona,2002,Dwelling Units,,193.00000
4806031,Cremona,2003,Dwelling Units,,200.00000
4806031,Cremona,2004,Dwelling Units,,193.00000
4806031,Cremona,2005,Dwelling Units,,182.00000
4806031,Cremona,2006,Dwelling Units,,204.00000
4806031,Cremona,2007,Dwelling Units,,206.00000
4806031,Cremona,2008,Dwelling Units,,209.00000
4806031,Cremona,2009,Dwelling Units,,210.00000
4806031,Cremona,2010,Dwelling Units,,210.00000
4806031,Cremona,2011,Dwelling Units,,210.00000
4806031,Cremona,2012,Dwelling Units,,210.00000
4806031,Cremona,2013,Dwelling Units,,210.00000
4806031,Cremona,2014,Dwelling Units,,210.00000
4806031,Cremona,2015,Dwelling Units,,210.00000
4806031,Cremona,2016,Dwelling Units,,210.00000
4806031,Cremona,2017,Dwelling Units,,210.00000
4806031,Cremona,2018,Dwelling Units,,210.00000
4806031,Cremona,2019,Dwelling Units,,210.00000
4806031,Cremona,2020,Dwelling Units,,210.00000
4806031,Cremona,2021,Dwelling Units,,210.00000
4806032,Didsbury,1994,Dwelling Units,,1307.00000
4806032,Didsbury,1995,Dwelling Units,,1307.00000
4806032,Didsbury,1996,Dwelling Units,,1310.00000
4806032,Didsbury,1997,Dwelling Units,,1222.00000
4806032,Didsbury,1998,Dwelling Units,,1380.00000
4806032,Didsbury,1999,Dwelling Units,,1380.00000
4806032,Didsbury,2000,Dwelling Units,,1448.00000
4806032,Didsbury,2001,Dwelling Units,,1494.00000
4806032,Didsbury,2002,Dwelling Units,,1550.00000
4806032,Didsbury,2003,Dwelling Units,,1589.00000
4806032,Didsbury,2004,Dwelling Units,,1601.00000
4806032,Didsbury,2005,Dwelling Units,,44.00000
4806032,Didsbury,2006,Dwelling Units,,1710.00000
4806032,Didsbury,2007,Dwelling Units,,1710.00000
4806032,Didsbury,2008,Dwelling Units,,1812.00000
4806032,Didsbury,2009,Dwelling Units,,1883.00000
4806032,Didsbury,2010,Dwelling Units,,1853.00000
4806032,Didsbury,2011,Dwelling Units,,1877.00000
4806032,Didsbury,2012,Dwelling Units,,1928.00000
4806032,Didsbury,2013,Dwelling Units,,1944.00000
4806032,Didsbury,2014,Dwelling Units,,1958.00000
4806032,Didsbury,2015,Dwelling Units,,1994.00000
4806032,Didsbury,2016,Dwelling Units,,2012.00000
4806032,Didsbury,2017,Dwelling Units,,2030.00000
4806032,Didsbury,2018,Dwelling Units,,2053.00000
4806032,Didsbury,2019,Dwelling Units,,2054.00000
4806032,Didsbury,2020,Dwelling Units,,2052.00000
4806032,Didsbury,2021,Dwelling Units,,2064.00000
4810004,Ferintosh,1994,Dwelling Units,,71.00000
4810004,Ferintosh,1995,Dwelling Units,,71.00000
4810004,Ferintosh,1996,Dwelling Units,,62.00000
4810004,Ferintosh,1997,Dwelling Units,,64.00000
4810004,Ferintosh,1998,Dwelling Units,,65.00000
4810004,Ferintosh,1999,Dwelling Units,,67.00000
4810004,Ferintosh,2000,Dwelling Units,,68.00000
4810004,Ferintosh,2001,Dwelling Units,,81.00000
4810004,Ferintosh,2002,Dwelling Units,,82.00000
4810004,Ferintosh,2003,Dwelling Units,,85.00000
4810004,Ferintosh,2004,Dwelling Units,,87.00000
4810004,Ferintosh,2005,Dwelling Units,,89.00000
4810004,Ferintosh,2006,Dwelling Units,,92.00000
4810004,Ferintosh,2007,Dwelling Units,,95.00000
4810004,Ferintosh,2008,Dwelling Units,,95.00000
4810004,Ferintosh,2009,Dwelling Units,,105.00000
4810004,Ferintosh,2010,Dwelling Units,,109.00000
4810004,Ferintosh,2011,Dwelling Units,,110.00000
4810004,Ferintosh,2012,Dwelling Units,,110.00000
4810004,Ferintosh,2013,Dwelling Units,,110.00000
4810004,Ferintosh,2014,Dwelling Units,,112.00000
4810004,Ferintosh,2015,Dwelling Units,,114.00000
4810004,Ferintosh,2016,Dwelling Units,,113.00000
4810004,Ferintosh,2017,Dwelling Units,,113.00000
4810004,Ferintosh,2018,Dwelling Units,,113.00000
4810006,Edberg,1994,Dwelling Units,,61.00000
4810006,Edberg,1995,Dwelling Units,,61.00000
4810006,Edberg,1996,Dwelling Units,,61.00000
4810006,Edberg,1997,Dwelling Units,,62.00000
4810006,Edberg,1998,Dwelling Units,,63.00000
4810006,Edberg,1999,Dwelling Units,,76.00000
4810006,Edberg,2000,Dwelling Units,,77.00000
4810006,Edberg,2001,Dwelling Units,,77.00000
4810006,Edberg,2002,Dwelling Units,,68.00000
4810006,Edberg,2003,Dwelling Units,,68.00000
4810006,Edberg,2004,Dwelling Units,,68.00000
4810006,Edberg,2005,Dwelling Units,,68.00000
4810006,Edberg,2006,Dwelling Units,,68.00000
4810006,Edberg,2007,Dwelling Units,,70.00000
4810006,Edberg,2008,Dwelling Units,,70.00000
4810006,Edberg,2009,Dwelling Units,,70.00000
4810006,Edberg,2010,Dwelling Units,,70.00000
4810006,Edberg,2011,Dwelling Units,,70.00000
4810006,Edberg,2012,Dwelling Units,,70.00000
4810006,Edberg,2013,Dwelling Units,,70.00000
4810006,Edberg,2014,Dwelling Units,,70.00000
4810006,Edberg,2015,Dwelling Units,,71.00000
4810006,Edberg,2016,Dwelling Units,,74.00000
4810006,Edberg,2017,Dwelling Units,,74.00000
4810006,Edberg,2018,Dwelling Units,,74.00000
4810006,Edberg,2019,Dwelling Units,,74.00000
4810006,Edberg,2020,Dwelling Units,,74.00000
4810006,Edberg,2021,Dwelling Units,,74.00000
4810011,Camrose,1994,Dwelling Units,,5058.00000
4810011,Camrose,1995,Dwelling Units,,5058.00000
4810011,Camrose,1996,Dwelling Units,,5493.00000
4810011,Camrose,1997,Dwelling Units,,5539.00000
4810011,Camrose,1998,Dwelling Units,,5807.00000
4810011,Camrose,1999,Dwelling Units,,5975.00000
4810011,Camrose,2000,Dwelling Units,,6099.00000
4810011,Camrose,2001,Dwelling Units,,6368.00000
4810011,Camrose,2002,Dwelling Units,,6304.00000
4810011,Camrose,2003,Dwelling Units,,6613.00000
4810011,Camrose,2004,Dwelling Units,,6744.00000
4810011,Camrose,2005,Dwelling Units,,6857.00000
4810011,Camrose,2006,Dwelling Units,,7066.00000
4810011,Camrose,2007,Dwelling Units,,7063.00000
4810011,Camrose,2008,Dwelling Units,,7511.00000
4810011,Camrose,2009,Dwelling Units,,7623.00000
4810011,Camrose,2010,Dwelling Units,,7831.00000
4810011,Camrose,2011,Dwelling Units,,8041.00000
4810011,Camrose,2012,Dwelling Units,,8101.00000
4810011,Camrose,2013,Dwelling Units,,8171.00000
4810011,Camrose,2014,Dwelling Units,,8282.00000
4810011,Camrose,2015,Dwelling Units,,8360.00000
4810011,Camrose,2016,Dwelling Units,,8446.00000
4810011,Camrose,2017,Dwelling Units,,8446.00000
4810011,Camrose,2018,Dwelling Units,,8446.00000
